Time,CAN2_HRW_BS_SpdFtAxleLtWhl_Cval_t0
109.569375034,0.0
109.579371542,0.0
109.589406036,0.0
109.599406029,0.0
109.609515337,0.0
109.61937853,0.0
109.629407133,0.0
109.639372625,0.0
109.649371524,0.0
109.65952063,0.0
109.669403323,0.0
109.679373112,0.0
109.689407419,0.0
109.699407521,0.0
109.709515407,0.0
109.71940721,0.0
109.729404608,0.0
109.73936971,0.0
109.749406204,0.0
109.759517809,0.0
109.769505614,0.0
109.779550795,0.0
109.78940391,0.0
109.799551406,0.0
109.809496523,0.0
109.819551392,0.0
109.829456289,0.0
109.839551987,0.0
109.84940729,0.0
109.859583491,0.0
109.869412886,0.0
109.879373786,0.0
109.889410186,0.0
109.899407383,0.0
109.909532692,0.0
109.919377792,0.0
109.929407583,0.0
109.939372982,0.0
109.949373381,0.0
109.959528082,0.0
109.969374682,0.0
109.979375784,0.0
109.989408888,0.0
109.999409773,0.0
110.009569583,0.0
110.019619671,0.0
110.029410582,0.0
110.039379684,0.0
110.049426179,0.0
110.059553879,0.0
110.06959578,0.0
110.079422081,0.0
110.089552078,0.0
110.099539978,0.0
110.109542081,0.0
110.119377774,0.0
110.129413065,0.0
110.139419465,0.0
110.149377068,0.0
110.159594973,0.0
110.169562262,0.0
110.179413877,0.0
110.189587265,0.0
110.199413162,0.0
110.209542549,0.0
110.219419461,0.0
110.22961907,0.0
110.239382558,0.0
110.249383566,0.0
110.25955147,0.0
110.269528667,0.0
110.279576255,0.0
110.289530061,0.0
110.299418566,0.0
110.309560158,0.0
110.319433664,0.0
110.329531863,0.0
110.339382369,0.0
110.349533367,0.0
110.359567767,0.0
110.36938535,0.0
110.379437563,0.0
110.389416556,0.0
110.399418253,0.0
110.409553157,0.0
110.419381661,0.0
110.429403063,0.0
110.439438353,0.0
110.449413253,0.0
110.459598251,0.0
110.469441444,0.0
110.479390156,0.0
110.489418743,0.0
110.499453456,0.0
110.509550749,0.0
110.519385348,0.0
110.52944875,0.0
110.539385054,0.0
110.54941994,0.0
110.559565952,0.0
110.569386535,0.0
110.579392248,0.0
110.589446743,0.0
110.599421236,0.0
110.609601343,0.0
110.619652135,0.0
110.629405045,0.0
110.639392241,0.0
110.649463142,0.0
110.659573046,0.0
110.669407831,0.0
110.679455936,0.0
110.689598933,0.0
110.699423329,0.0
110.709601733,0.0
110.719424332,0.0
110.729423232,0.0
110.739453929,0.0
110.749430422,0.0
110.759605233,0.0
110.769460535,0.0
110.779550219,0.0
110.789556728,0.0
110.799605833,0.0
110.809755267,0.0
110.819606132,0.0
110.829466028,0.0
110.839608119,0.0
110.849439518,0.0
110.859609223,0.0
110.869427638,0.0
110.879432839,0.0
110.889464838,0.0
110.899426631,0.0
110.909596852,0.0
110.919466347,0.0
110.929413843,0.0
110.939428858,0.0
110.94948506,0.0
110.959587357,0.0
110.969429773,0.0
110.979477178,0.0
110.989491066,0.0
110.999429578,0.0
111.009644987,0.0
111.019436887,0.0
111.029428884,0.0
111.039475883,0.0
111.049451787,0.0
111.059612397,0.0
111.069667396,0.0
111.079443608,0.0
111.089638407,0.0
111.099485916,0.0
111.109653012,0.0
111.119440615,0.0
111.129486317,0.0
111.139446516,0.0
111.149455529,0.0
111.159598625,0.0
111.169435134,0.0
111.179449632,0.0
111.189644135,0.0
111.199562146,0.0
111.209877948,0.0
111.219484952,0.0
111.229429449,0.0
111.239448963,0.0
111.249497962,0.0
111.259613666,0.0
111.269461863,0.0
111.27949558,0.0
111.289581376,0.0
111.299629375,0.0
111.309681171,0.0
111.319456585,0.0
111.329584883,0.0
111.339495488,0.0
111.349585301,0.0
111.359616893,0.0
111.369586905,0.0
111.3794644,0.0
111.389452211,0.0
111.39950471,0.0
111.409637414,0.0
111.419461719,0.0
111.429505625,0.0
111.439461325,0.0
111.449475323,0.0
111.45961823,0.0
111.469443739,0.0
111.479467535,0.0
111.489503345,0.0
111.499479249,0.0
111.509645953,0.0
111.51970436,0.0
111.529455757,0.0
111.539470052,0.0
111.549517066,0.0
111.559624271,0.0
111.569473577,0.0
111.579513779,0.0
111.589473072,0.0
111.599483476,0.0
111.609654885,0.0
111.619474191,0.0
111.629498783,0.0
111.639514687,0.0
111.6494882,0.0
111.659622201,0.0
111.669516603,0.0
111.679481911,0.0
111.689460706,0.0
111.699696709,0.0
111.709682114,0.0
111.719479231,0.0
111.72952323,0.0
111.739482039,0.0
111.74949774,0.0
111.759624335,0.0
111.769484345,0.0
111.779490249,0.0
111.789521951,0.0
111.799604951,0.0
111.809944066,0.0
111.819730058,0.0
111.829474457,0.0
111.839656162,0.0
111.84953558,0.0
111.85966177,0.0
111.869504189,0.0
111.879663083,0.0
111.889490704,0.0
111.899502704,0.0
111.909650301,0.0
111.91949311,0.0
111.92950661,0.0
111.939529126,0.0
111.949506922,0.0
111.959630239,0.0
111.969535439,0.0
111.979503047,0.0
111.98950486,0.0
111.999543251,0.0
112.00964727,0.0
112.01950286,0.0
112.029541376,0.0
112.039502579,0.0
112.049517892,0.0
112.059631894,0.0
112.069703802,0.0
112.079507,0.0
112.08959841,0.0
112.09951261,0.0
112.109646926,0.0
112.119739725,0.0
112.129509532,0.0
112.139508735,0.0
112.149554736,0.0
112.159634644,0.0
112.16951475,0.0
112.179548767,0.0
112.18967827,0.0
112.19952358,0.0
112.209867681,0.0
112.21971488,0.0
112.229659395,0.0
112.239545689,0.0
112.249522797,0.0
112.259634003,0.0
112.269557517,0.0
112.279523719,0.0
112.289674426,0.0
112.299564423,0.0
112.309688239,0.0
112.319733147,0.0
112.329776148,0.0
112.339521657,0.0
112.34964105,0.0
112.35963666,0.0
112.369640972,0.0
112.379533782,0.0
112.389641988,0.0
112.399530594,0.0
112.409667192,0.0
112.419762803,0.0
112.429532407,0.0
112.43952711,0.0
112.449572814,0.0
112.459638019,0.0
112.469536922,0.0
112.479569642,0.0
112.489505047,0.0
112.499542455,0.0
112.509674254,0.0
112.519534547,0.0
112.529538454,0.0
112.539566361,0.0
112.549542875,0.0
112.559672473,0.0
112.569571189,0.0
112.579540688,0.0
112.589519391,0.0
112.599578001,0.0
112.609684504,0.0
112.619535704,0.0
112.629663925,0.0
112.639538625,0.0
112.649552736,0.0
112.659643441,0.0
112.669542344,0.0
112.679543454,0.0
112.689574658,0.0
112.699555361,0.0
112.709672269,0.0
112.719778772,0.0
112.729684083,0.0
112.739543672,0.0
112.74959058,0.0
112.7596468,0.0
112.769549891,0.0
112.779585908,0.0
112.789546813,0.0
112.79955972,0.0
112.80993462,0.0
112.819658722,0.0
112.829666128,0.0
112.839709442,0.0
112.849558734,0.0
112.859710141,0.0
112.869594542,0.0
112.879711761,0.0
112.889558958,0.0
112.899712756,0.0
112.909683159,0.0
112.919555372,0.0
112.929781876,0.0
112.93955607,0.0
112.949565381,0.0
112.959648271,0.0
112.969561079,0.0
112.97956178,0.0
112.98959509,0.0
112.999570587,0.0
113.009698792,0.0
113.019780494,0.0
113.029565205,0.0
113.039564499,0.0
113.049817816,0.0
113.059650012,0.0
113.069750012,0.0
113.079602615,0.0
113.089690818,0.0
113.099577923,0.0
113.109704626,0.0
113.119564324,0.0
113.12967773,0.0
113.139601039,0.0
113.149581239,0.0
113.159652238,0.0
113.169823256,0.0
113.179578247,0.0
113.189736452,0.0
113.199821857,0.0
113.209719368,0.0
113.219569158,0.0
113.229710159,0.0
113.239573169,0.0
113.249587776,0.0
113.259653572,0.0
113.269581475,0.0
113.279582082,0.0
113.289695191,0.0
113.299588186,0.0
113.309755391,0.0
113.319784186,0.0
113.329690697,0.0
113.339742805,0.0
113.349691598,0.0
113.359654408,0.0
113.369691906,0.0
113.379825813,0.0
113.389692916,0.0
113.399593615,0.0
113.409732022,0.0
113.419786927,0.0
113.429680922,0.0
113.439828533,0.0
113.449598524,0.0
113.459657742,0.0
113.469624036,0.0
113.479592236,0.0
113.489590546,0.0
113.499825956,0.0
113.509720748,0.0
113.519786356,0.0
113.529681664,0.0
113.539592268,0.0
113.54960386,0.0
113.559662765,0.0
113.569596277,0.0
113.57959868,0.0
113.589631585,0.0
113.599604379,0.0
113.609739583,0.0
113.619788394,0.0
113.629682389,0.0
113.6395974,0.0
113.649826294,0.0
113.659663193,0.0
113.669603909,0.0
113.679831412,0.0
113.689601904,0.0
113.699612307,0.0
113.709733917,0.0
113.719790526,0.0
113.729687615,0.0
113.739833725,0.0
113.749617529,0.0
113.759666825,0.0
113.76983264,0.0
113.779613444,0.0
113.789616644,0.0
113.799834647,0.0
113.809949867,0.0
113.819816658,0.0
113.829903252,0.0
113.839707963,0.0
113.849827869,0.0
113.859763066,0.0
113.869621965,0.0
113.879764356,0.0
113.889830368,0.0
113.899834069,0.0
113.909972068,0.0
113.919789466,0.0
113.929690271,0.0
113.939609673,0.0
113.949871081,0.0
113.959669181,0.0
113.969832479,0.0
113.979837475,0.0
113.989618982,0.0
113.999835889,0.0
114.009962388,0.0
114.019794989,0.0
114.029725484,0.0
114.039838186,0.0
114.049832386,0.0
114.05967119,0.0
114.069803298,0.0
114.079620103,0.0
114.0897774,0.0
114.099852007,0.0
114.109753907,0.0
114.119795108,0.0
114.1299117,0.0
114.139615205,0.0
114.149874316,0.0
114.159669807,0.0
114.16983362,0.0
114.17961872,0.0
114.189768111,0.0
114.199837124,0.0
114.20996842,0.0
114.219795522,0.0
114.229806034,0.0
114.239614228,0.0
114.249835824,0.0
114.259676035,0.0
114.269875427,0.0
114.279841734,0.0
114.289771542,0.0
114.29984004,0.0
114.309773143,0.0
114.319796546,0.0
114.329793152,0.0
114.339841649,0.0
114.349745049,0.0
114.35979214,0.0
114.369837043,0.0
114.379842352,0.0
114.389746659,0.0
114.399842063,0.0
114.409965453,0.0
114.419798054,0.0
114.429918756,0.0
114.43984247,0.0
114.449838669,0.0
114.459887572,0.0
114.469877975,0.0
114.479843063,0.0
114.489838372,0.0
114.499842869,0.0
114.509964274,0.0
114.519798985,0.0
114.529701978,0.0
114.539843681,0.0
114.549880381,0.0
114.559681591,0.0
114.569841998,0.0
114.579845994,0.0
114.589887991,0.0
114.599860986,0.0
114.609964298,0.0
114.619802102,0.0
114.629703596,0.0
114.639848205,0.0
114.649842608,0.0
114.659684209,0.0
114.669883413,0.0
114.679846908,0.0
114.689854218,0.0
114.699848323,0.0
114.709971213,0.0
114.719804314,0.0
114.729927719,0.0
114.739848823,0.0
114.749883726,0.0
114.759896629,0.0
114.769852827,0.0
114.77984973,0.0
114.789802225,0.0
114.799847831,0.0
114.809982533,0.0
114.819802931,0.0
114.829706644,0.0
114.83984905,0.0
114.849845136,0.0
114.859718234,0.0
114.869883527,0.0
114.879850332,0.0
114.889851027,0.0
114.899849535,0.0
114.909974733,0.0
114.91980483,0.0
114.929708633,0.0
114.939851128,0.0
114.949886121,0.0
114.959686515,0.0
114.96984812,0.0
114.979850909,0.0
114.989888715,0.0
114.999849315,0.0
115.009974404,0.0
115.019808814,0.0
115.029931309,0.0
115.039853392,0.0
115.049849197,0.0
115.059902003,0.0
115.069854901,0.0
115.079853596,0.0
115.089880198,0.0
115.099864486,0.0
115.10997459,0.0
115.119806985,0.0
115.129713084,0.0
115.13985608,0.0
115.149890369,0.0
115.159695669,0.0
115.169821571,0.0
115.179854564,0.0
115.189906166,0.0
115.19985486,0.0
115.210077561,0.0
115.219809859,0.0
115.229851367,0.0
115.239856157,0.0
115.249851462,0.0
115.259905252,0.0
115.26989365,0.0
115.279855453,0.0
115.289883149,0.0
115.299855937,0.0
115.309966839,0.0
115.319810139,0.0
115.329936634,0.0
115.339856344,0.0
115.349891431,0.0
115.359905329,0.0
115.369853335,0.0
115.379857234,0.0
115.389898227,0.0
115.399855921,0.0
115.409958119,0.0
115.419810623,0.0
115.429717816,0.0
115.439857718,0.0
115.449855007,0.0
115.459909406,0.0
115.469893414,0.0
115.479858202,0.0
115.489894507,0.0
115.499859811,0.0
115.509973696,0.0
115.519813997,0.0
115.529721393,0.0
115.539860092,0.0
115.549896491,0.0
115.559701697,0.0
115.569858287,0.0
115.579860888,0.0
115.58984188,0.0
115.599874889,0.0
115.609963477,0.0
115.619814372,0.0
115.629772675,0.0
115.639861779,0.0
115.649859177,0.0
115.659910967,0.0
115.669896365,0.0
115.679859262,0.0
115.689893771,0.0
115.69986206,0.0
115.70996746,0.0
115.719816262,0.0
115.729727252,0.0
115.739865153,0.0
115.749900458,0.0
115.75991245,0.0
115.769859457,0.0
115.779864543,0.0
115.789903943,0.0
115.799861246,0.0
115.810003913,0.0
115.819814839,0.0
115.829726938,0.0
115.839863933,0.0
115.849862038,0.0
115.859738639,0.0
115.869899435,0.0
115.879865335,0.0
115.889903347,0.0
115.89986345,0.0
115.909976448,0.0
115.919817048,0.0
115.92994914,0.0
115.939865149,0.0
115.949901551,0.0
115.95992275,0.0
115.969863649,0.0
115.979865941,0.0
115.989867655,0.0
115.999866244,0.0
116.009872646,0.0
116.019817545,0.0
116.029870855,0.0
116.03986835,0.0
116.049862563,0.0
116.059921466,0.0
116.069923851,0.0
116.079868158,0.0
116.089915763,0.0
116.099882867,0.0
116.11010096,0.0
116.119817965,0.0
116.129821866,0.0
116.139870456,0.0
116.149903171,0.0
116.159764271,0.0
116.169963662,0.0
116.17986867,0.0
116.189877462,0.0
116.199868676,0.0
116.20997608,0.0
116.219820165,0.0
116.229879474,0.0
116.239869781,0.0
116.249867073,0.0
116.259923272,0.0
116.26990547,0.0
116.279869167,0.0
116.289924477,0.0
116.299868782,0.0
116.30997578,0.0
116.319822271,0.0
116.329952988,0.0
116.339871575,0.0
116.34990629,0.0
116.359923582,0.0
116.369875889,0.0
116.379872384,0.0
116.389930677,0.0
116.39987039,0.0
116.410194689,0.0
116.419823987,0.0
116.429951892,0.0
116.439876088,0.0
116.44987049,0.0
116.459793092,0.0
116.469915199,0.0
116.4798726,0.0
116.489918689,0.0
116.499873902,0.0
116.509986791,0.0
116.519824094,0.0
116.529953295,0.0
116.539874898,0.0
116.549909691,0.0
116.559925701,0.0
116.569870492,0.0
116.579873096,0.0
116.589952297,0.0
116.599887696,0.0
116.609972006,0.0
116.6198262,0.0
116.629953902,0.0
116.639876613,0.0
116.649872405,0.0
116.659960402,0.0
116.669911099,0.0
116.679876203,0.0
116.689952403,0.0
116.699875302,0.0
116.710187211,0.0
116.71982701,0.0
116.729949414,0.0
116.739877721,0.0
116.749913012,0.0
116.759802021,0.0
116.769873518,0.0
116.779878622,0.0
116.789961416,0.0
116.799879019,0.0
116.809814449,0.0
116.819828617,0.0
116.829947115,0.0
116.83987903,0.0
116.849875632,0.0
116.85995372,0.0
116.869916212,0.0
116.879880923,0.0
116.889952011,0.0
116.89987722,0.0
116.910184814,0.0
116.920047116,0.0
116.92995531,0.0
116.939881815,0.0
116.949918012,0.0
116.959984116,0.0
116.969878418,0.0
116.979880411,0.0
116.989955906,0.0
116.999880412,0.0
117.010137208,0.0
117.020003198,0.0
117.029927703,0.0
117.039882805,0.0
117.049878298,0.0
117.059824804,0.0
117.069977191,0.0
117.079882401,0.0
117.089930097,0.0
117.099898292,0.0
117.110186589,0.0
117.120004593,0.0
117.13005479,0.0
117.139882793,0.0
117.149919897,0.0
117.159977484,0.0
117.169968086,0.0
117.179883592,0.0
117.189961791,0.0
117.199883687,0.0
117.210188187,0.0
117.220048583,0.0
117.229923885,0.0
117.23988547,0.0
117.249882776,0.0
117.259991583,0.0
117.269919871,0.0
117.279885176,0.0
117.289974873,0.0
117.299884567,0.0
117.310187676,0.0
117.319834473,0.0
117.329950968,0.0
117.339887365,0.0
117.349922172,0.0
117.359850569,0.0
117.369888765,0.0
117.379886758,0.0
117.389961564,0.0
117.399886462,0.0
117.409854954,0.0
117.419836164,0.0
117.429957254,0.0
117.439887355,0.0
117.449883253,0.0
117.459997952,0.0
117.469923459,0.0
117.479888451,0.0
117.489969148,0.0
117.499887842,0.0
117.510189248,0.0
117.520020845,0.0
117.529985947,0.0
117.539892046,0.0
117.549928446,0.0
117.560002847,0.0
117.569886337,0.0
117.579890345,0.0
117.589975434,0.0
117.599904941,0.0
117.610081844,0.0
117.620054336,0.0
117.629959029,0.0
117.639893536,0.0
117.649887934,0.0
117.65987763,0.0
117.669926327,0.0
117.679889834,0.0
117.689969032,0.0
117.699890929,0.0
117.710193632,0.0
117.720054528,0.0
117.72995933,0.0
117.739893821,0.0
117.749927721,0.0
117.760017919,0.0
117.76988833,0.0
117.779893526,0.0
117.789981225,0.0
117.799892527,0.0
117.810224419,0.0
117.820055814,0.0
117.830009321,0.0
117.839893217,0.0
117.849890022,0.0
117.86002441,0.0
117.869928621,0.0
117.879894817,0.0
117.889997907,0.0
117.899892913,0.0
117.91003291,0.0
117.92005631,0.0
117.929997709,0.0
117.939895919,0.0
117.949930913,0.0
117.960101818,0.0
117.969891322,0.0
117.979896315,0.0
117.990003109,0.0
117.999896022,0.0
118.010063019,0.0
118.019843117,0.0
118.030010506,0.0
118.039898809,0.0
118.049892818,0.0
118.060040315,0.0
118.070051309,0.0
118.079898221,0.0
118.090040015,0.0
118.099911912,0.0
118.110062112,0.0
118.120059809,0.0
118.130072507,0.0
118.140049312,0.0
118.149934912,0.0
118.160041924,0.0
118.170044715,0.0
118.179901408,0.0
118.190044311,0.0
118.199898411,0.0
118.210214116,0.0
118.220059215,0.0
118.230024223,0.0
118.239901808,0.0
118.249896708,0.0
118.260110112,0.0
118.269935118,0.0
118.27990022,0.0
118.290022716,0.0
118.299905613,0.0
118.310238615,0.0
118.320062714,0.0
118.330064411,0.0
118.33990201,0.0
118.34993752,0.0
118.360053611,0.0
118.369896726,0.0
118.379905126,0.0
118.390029309,0.0
118.399900222,0.0
118.410063516,0.0
118.420064323,0.0
118.430031612,0.0
118.439901916,0.0
118.449938707,0.0
118.459879011,0.0
118.46993971,0.0
118.479909218,0.0
118.490031918,0.0
118.499907112,0.0
118.510244114,0.0
118.52006951,0.0
118.530050315,0.0
118.539914415,0.0
118.549945519,0.0
118.560115611,0.0
118.57012512,0.0
118.579908608,0.0
118.590031215,0.0
118.599938315,0.0
118.610061109,0.0
118.620064712,0.0
118.630049908,0.0
118.639906508,0.0
118.649984019,0.0
118.660095515,0.0
118.669941615,0.0
118.679906608,0.0
118.690066917,0.0
118.699906313,0.0
118.710447617,0.0
118.720068415,0.0
118.730089612,0.0
118.73990821,0.0
118.749945112,0.0
118.760097312,0.0
118.76990341,0.0
118.779923717,0.0
118.79007562,0.0
118.799905907,0.0
118.810447914,0.0
118.820069116,0.0
118.83006172,0.0
118.840132715,0.0
118.849907611,0.0
118.859904606,0.0
118.869945415,0.0
118.879908519,0.0
118.890054611,0.0
118.900126623,0.0
118.910449518,0.0
118.920069722,0.0
118.930044029,0.0
118.939910427,0.0
118.949945627,0.0
118.960115626,0.0
118.969915835,0.0
118.979911737,0.0
118.990030735,0.0
118.999910336,0.0
119.010447642,0.0
119.020069533,0.0
119.030031247,0.0
119.039912739,0.0
119.049971345,0.0
119.059910838,0.0
119.070082744,0.0
119.079941346,0.0
119.090063953,0.0
119.099926648,0.0
119.110123242,0.0
119.120071252,0.0
119.130059652,0.0
119.14013815,0.0
119.149950249,0.0
119.159907759,0.0
119.170063461,0.0
119.179918953,0.0
119.190073952,0.0
119.199971664,0.0
119.210254072,0.0
119.220073657,0.0
119.230103372,0.0
119.239916065,0.0
119.249952373,0.0
119.26012417,0.0
119.269952474,0.0
119.279923374,0.0
119.290053779,0.0
119.299939771,0.0
119.310446779,0.0
119.320075374,0.0
119.330063682,0.0
119.340142679,0.0
119.349988686,0.0
119.360125778,0.0
119.37013268,0.0
119.379961186,0.0
119.39007659,0.0
119.399952192,0.0
119.41044709,0.0
119.420077295,0.0
119.4300714,0.0
119.4401441,0.0
119.449959903,0.0
119.460126996,0.0
119.470177304,0.0
119.47993231,0.0
119.490068699,0.0
119.499989004,0.0
119.510447808,0.0
119.52007931,0.0
119.530059914,0.0
119.540144614,0.0
119.549955918,0.0
119.560127714,0.0
119.570094426,0.0
119.579945715,0.0
119.590066916,0.0
119.599955925,0.0
119.610446323,0.0
119.62007923,0.0
119.630082335,0.0
119.640146129,0.0
119.65001273,0.0
119.660130431,0.0
119.670107332,0.0
119.679977934,0.0
119.69007365,0.0
119.699964049,0.0
119.710449743,0.0
119.720079745,0.0
119.730087443,0.0
119.740145159,0.0
119.749957853,0.0
119.760127649,0.0
119.770147957,0.0
119.779949854,0.0
119.790088353,0.0
119.800145364,0.0
119.810457867,0.0
119.820092666,0.0
119.830095459,0.0
119.840148564,0.0
119.850134763,0.0
119.860132572,0.0
119.869963173,0.0
119.88013408,0.0
119.890089575,0.0
119.900145089,0.0
119.910445686,0.0
119.920083299,0.0
119.930093498,0.0
119.940148886,0.0
119.950025192,0.0
119.96013641,0.0
119.970149296,0.0
119.979997305,0.0
119.990087709,0.0
119.999985203,0.0
120.010449305,0.0
120.020083323,0.0
120.030094616,0.0
120.040151723,0.0
120.049997216,0.0
120.060135622,0.0
120.070139431,0.0
120.079967423,0.0
120.090146736,0.0
120.100024729,0.0
120.110138837,0.0
120.12003444,0.0
120.130099641,0.0
120.140157249,0.0
120.150095352,0.0
120.160136256,0.0
120.170118158,0.0
120.180148155,0.0
120.190123166,0.0
120.199993769,0.0
120.210312366,0.0
120.220085264,0.0
120.230104369,0.0
120.24015707,0.0
120.250045376,0.0
120.260138578,0.0
120.270192982,0.0
120.280012489,0.0
120.290109988,0.0
120.300003497,0.0
120.310447489,0.0
120.320086694,0.0
120.330112207,0.0
120.340156704,0.0
120.3500144,0.0
120.360141009,0.0
120.370176099,0.0
120.379985216,0.0
120.390110122,0.0
120.40003971,0.0
120.410446123,0.0
120.420088219,0.0
120.430115419,0.0
120.44015662,0.0
120.450023426,0.0
120.46014094,0.0
120.470195328,0.0
120.479993742,0.0
120.490118335,0.0
120.500013235,0.0
120.510449538,0.0
120.520088354,0.0
120.530113945,0.0
120.54015966,0.0
120.550065451,0.0
120.560139355,0.0
120.570163759,0.0
120.580034455,0.0
120.590156173,0.0
120.600025666,0.0
120.610450079,0.0
120.620090769,0.0
120.630129875,0.0
120.640160482,0.0
120.650036288,0.0
120.66014499,0.0
120.670199284,0.0
120.680005198,0.0
120.690125291,0.0
120.700058097,0.0
120.710446291,0.0
120.72009131,0.0
120.73013951,0.0
120.74016121,0.0
120.750037016,0.0
120.760147218,0.0
120.770165512,0.0
120.780010316,0.0
120.790130925,0.0
120.800160125,0.0
120.810457535,0.0
120.820111725,0.0
120.830138535,0.0
120.840163141,0.0
120.850147843,0.0
120.860147342,0.0
120.870202749,0.0
120.880152451,0.0
120.890142262,0.0
120.900159575,0.0
120.910446471,0.0
120.920095086,0.0
120.930139993,0.0
120.94016379,0.0
120.950182196,0.0
120.960147913,0.0
120.970183507,0.0
120.980022815,0.0
120.990144426,0.0
121.000075424,0.0
121.010156831,0.0
121.020095531,0.0
121.030150251,0.0
121.040165751,0.0
121.050062356,0.0
121.060151265,0.0
121.070207562,0.0
121.080028572,0.0
121.090162872,0.0
121.100050681,0.0
121.110470987,0.0
121.120095899,0.0
121.130152509,0.0
121.140169509,0.0
121.150139116,0.0
121.160151522,0.0
121.170235226,0.0
121.180069425,0.0
121.190194442,0.0
121.200161551,0.0
121.210367648,0.0
121.220098548,0.0
121.230161157,0.0
121.240171766,0.0
121.25007067,0.0
121.260157671,0.0
121.270211186,0.0
121.280042087,0.0
121.2901602,0.0
121.300095603,0.0
121.310453002,0.0
121.320099415,0.0
121.330168509,0.0
121.340173821,0.0
121.350082724,0.0
121.360156944,0.0
121.370200834,0.0
121.380047346,0.0
121.390159457,0.0
121.400066361,0.0
121.410164362,0.0
121.420123375,0.0
121.430171673,0.0
121.440173688,0.0
121.450118592,0.0
121.460159686,0.0
121.470212593,0.0
121.480089402,0.0
121.490183606,0.0
121.500074025,0.0
121.510461424,0.0
121.520103227,0.0
121.530439532,0.0
121.540177149,0.0
121.550092239,0.0
121.56016185,0.0
121.570217866,0.0
121.580059674,0.0
121.590189864,0.0
121.600111877,0.0
121.610457479,0.0
121.620102984,0.0
121.630442305,0.0
121.640175797,0.0
121.650095309,0.0
121.66016042,0.0
121.670225515,0.0
121.680063135,0.0
121.690199231,0.0
121.700085134,0.0
121.710467846,0.0
121.720106758,0.0
121.730441547,0.0
121.740179461,0.0
121.750136365,0.0
121.760160881,0.0
121.770221382,0.0
121.780105378,0.0
121.790195395,0.0
121.8001773,0.0
121.8104614,0.0
121.820132407,0.0
121.83044032,0.0
121.840178218,0.0
121.850187125,0.0
121.860162123,0.0
121.870238936,0.0
121.880166136,0.0
121.890196652,0.0
121.90017715,0.0
121.910447656,0.0
121.920107069,0.0
121.930441669,0.0
121.940180083,0.0
121.950198583,0.0
121.960165394,0.0
121.9704414,0.0
121.980083093,0.0
121.990210798,0.0
122.000102013,0.0
122.010448021,0.0
122.020444114,0.0
122.030440331,0.0
122.040180636,0.0
122.050152338,0.0
122.060164634,0.0
122.070465546,0.0
122.080124443,0.0
122.090445357,0.0
122.100116269,0.0
122.110458667,0.0
122.120112674,0.0
122.130442384,0.0
122.140184485,0.0
122.150215891,0.0
122.160168296,0.0
122.170439895,0.0
122.180096807,0.0
122.190444003,0.0
122.200150916,0.0
122.210420031,0.0
122.220269932,0.0
122.230445327,0.0
122.240185647,0.0
122.250129551,0.0
122.260170348,0.0
122.270446151,0.0
122.280105954,0.0
122.290229174,0.0
122.300116078,0.0
122.310447678,0.0
122.32044699,0.0
122.330440083,0.0
122.340185793,0.0
122.350172699,0.0
122.360171807,0.0
122.370441313,0.0
122.380143616,0.0
122.390233321,0.0
122.400117833,0.0
122.410449543,0.0
122.420115737,0.0
122.430443744,0.0
122.440189158,0.0
122.450125063,0.0
122.460170563,0.0
122.470439678,0.0
122.480115277,0.0
122.490233389,0.0
122.500158496,0.0
122.51044769,0.0
122.520445298,0.0
122.5304415,0.0
122.540189914,0.0
122.550149912,0.0
122.560177334,0.0
122.570441934,0.0
122.580118643,0.0
122.590233847,0.0
122.600131751,0.0
122.610450055,0.0
122.620443163,0.0
122.630441068,0.0
122.640189576,0.0
122.650170481,0.0
122.660175777,0.0
122.670440579,0.0
122.680160994,0.0
122.690243198,0.0
122.700130709,0.0
122.710450107,0.0
122.720447825,0.0
122.730442621,0.0
122.740194035,0.0
122.750161627,0.0
122.760177345,0.0
122.770441944,0.0
122.780135342,0.0
122.790444662,0.0
122.800194357,0.0
122.810486973,0.0
122.820144276,0.0
122.830441375,0.0
122.840194586,0.0
122.850442179,0.0
122.860177291,0.0
122.87044168,0.0
122.880182776,0.0
122.890445776,0.0
122.900188981,0.0
122.910450574,0.0
122.920444176,0.0
122.930442575,0.0
122.940195578,0.0
122.950212478,0.0
122.960181282,0.0
122.970440781,0.0
122.98018008,0.0
122.99044308,0.0
123.000149785,0.0
123.010448878,0.0
123.02044337,0.0
123.030442582,0.0
123.040196975,0.0
123.05015778,0.0
123.060182383,0.0
123.070309379,0.0
123.080150181,0.0
123.090445478,0.0
123.100192777,0.0
123.11044837,0.0
123.120447082,0.0
123.130440574,0.0
123.140184779,0.0
123.150441372,0.0
123.160188078,0.0
123.170441983,0.0
123.180158969,0.0
123.190448172,0.0
123.200162674,0.0
123.210475268,0.0
123.220450776,0.0
123.230446066,0.0
123.240445074,0.0
123.250204264,0.0
123.260186382,0.0
123.270442771,0.0
123.280198571,0.0
123.290446773,0.0
123.300169978,0.0
123.310479776,0.0
123.320445471,0.0
123.330442667,0.0
123.340203263,0.0
123.350198474,0.0
123.36018567,0.0
123.370441575,0.0
123.380169265,0.0
123.390446765,0.0
123.40020947,0.0
123.410449672,0.0
123.420443072,0.0
123.430440361,0.0
123.440203677,0.0
123.450182075,0.0
123.460221866,0.0
123.47044027,0.0
123.480174163,0.0
123.490445662,0.0
123.500180165,0.0
123.510448664,0.0
123.52044486,0.0
