Time,CAN2_TCM_C03_InShaftSpd_Cval_PT_t5
529.608362909,1220.0
529.618407313,1243.3600000000001
529.628360699,1217.1200000000001
529.638498965,1240.48
529.648368615,1210.24
529.658408879,1219.2
529.668355266,1236.0
529.67837242,1210.72
529.68833443,1225.6000000000001
529.69840721,1210.24
529.708375095,1224.0
529.718393499,1239.68
529.728361134,1212.32
529.738383661,1224.0
529.748384173,1230.4
529.758424451,1221.1200000000001
529.768340711,1245.28
529.778374349,1220.48
529.788345625,1236.0
529.798392637,1254.24
529.808379289,1228.48
529.818387801,1248.96
529.828417829,1224.0
529.838350089,1231.2
529.848389726,1255.68
529.858424379,1223.2
529.868380155,1240.96
529.878376792,1248.48
529.888372929,1230.4
529.898400831,1261.28
529.908432093,1223.2
529.918370978,1234.4
529.928394631,1254.88
529.938506537,1233.1200000000001
529.94840042,1242.4
529.958430432,1228.48
529.968372083,1228.8
529.978394095,1251.3600000000001
529.988378747,1220.0
529.99843651,1234.08
530.008432787,1252.48
530.018371547,1226.08
530.028390184,1258.56
530.038380961,1231.2
530.048412864,1240.48
530.058439501,1256.48
530.068369011,1229.6000000000001
530.078386663,1246.88
530.08837105,1247.68
530.098439203,1239.68
530.10843434,1258.56
530.118384116,1233.1200000000001
530.128413128,1236.8
530.138391014,1262.24
530.148457043,1229.6000000000001
530.158413303,1244.48
530.168368329,1254.24
530.178382591,1240.48
530.188359993,1261.28
530.198452882,1231.2
530.208402142,1245.28
530.218391294,1269.1200000000001
530.22837668,1231.68
530.238396832,1246.88
530.248406094,1246.88
530.258480373,1244.0
530.268384258,1268.16
530.27840441,1237.6000000000001
530.288363671,1250.56
530.298411324,1266.24
530.308429586,1229.6000000000001
530.318445348,1254.88
530.328388374,1257.76
530.338402386,1246.88
530.348421788,1270.56
530.358453926,1254.24
530.368386076,1252.16
530.378415214,1276.64
530.38839685,1246.08
530.398434128,1261.28
530.408424029,1269.76
530.418422041,1252.48
530.428397927,1268.16
530.438399955,1253.28
530.448416341,1250.56
530.458455619,1279.04
530.468386254,1247.68
530.478407782,1258.56
530.488384918,1275.04
530.498443306,1252.48
530.508404582,1266.56
530.518400843,1266.56
530.528403746,1256.96
530.538393507,1280.32
530.54842341,1265.44
530.558444547,1266.24
530.568399183,1290.24
530.578425335,1262.24
530.588384471,1270.56
530.598462375,1295.04
530.608423636,1271.3600000000001
530.618455789,1285.1200000000001
530.628415173,1273.44
530.638415451,1269.76
530.648443713,1293.6000000000001
530.658468116,1268.16
530.668421376,1277.44
530.678430513,1294.24
530.688407789,1260.96
530.698422422,1280.32
530.708433445,1297.6000000000001
530.718442453,1264.48
530.72863098,1281.76
530.738389606,1288.32
530.748452757,1272.48
530.758457014,1291.04
530.768433412,1277.44
530.778415669,1279.04
530.788402551,1296.64
530.79844745,1273.44
530.808441333,1283.3600000000001
530.818455731,1300.64
530.828449739,1272.48
530.838453762,1286.72
530.848441018,1308.32
530.858613921,1279.04
530.868625303,1288.32
530.878436948,1303.2
530.888422454,1288.32
530.898450963,1301.6000000000001
530.908493112,1292.0
530.918466744,1285.1200000000001
530.928432141,1308.0
530.9384869,1279.04
530.948486923,1288.32
530.958493055,1308.32
530.968426186,1284.32
530.978461585,1295.04
530.988404341,1313.1200000000001
530.998585494,1282.72
531.008460373,1299.2
531.018439646,1312.48
531.028440029,1278.24
531.038459552,1291.04
531.048452435,1309.92
531.058470458,1283.3600000000001
531.068448589,1295.04
531.078432972,1298.24
531.088427745,1284.32
531.098474145,1304.8
531.108481277,1289.44
531.118459284,1291.04
531.128461557,1311.52
531.138449439,1287.3600000000001
531.148473838,1292.64
531.158623099,1317.6000000000001
531.168473869,1285.92
531.178474251,1296.64
531.188430257,1313.92
531.198506657,1290.24
531.208455164,1299.2
531.218451561,1321.6000000000001
531.228442569,1293.6000000000001
531.238452217,1302.24
531.248482476,1311.52
531.258488124,1305.6000000000001
531.268443006,1310.72
531.278458404,1311.52
531.28842316,1296.0
531.298461794,1308.0
531.308476192,1305.6000000000001
531.318454824,1297.6000000000001
531.328448972,1325.6000000000001
531.338438855,1295.04
531.348465753,1302.24
531.358489261,1325.6000000000001
531.368439642,1290.24
531.378462792,1300.64
531.388430439,1323.2
531.398460321,1294.24
531.408482205,1308.0
531.418474352,1323.2
531.428471485,1299.2
531.438439007,1304.8
531.448499016,1327.3600000000001
531.458522165,1301.6000000000001
531.468462046,1311.52
531.47848082,1328.8
531.488457702,1296.64
531.498524976,1316.0
531.508498858,1327.3600000000001
531.518486365,1304.0
531.528479263,1312.48
531.538439645,1336.48
531.548501419,1306.24
531.558533303,1320.8
531.568470074,1328.8
531.578458832,1308.32
531.588470089,1332.96
531.598502864,1337.28
531.608499261,1311.52
531.618507643,1329.6000000000001
531.62847165,1327.3600000000001
531.638536675,1318.4
531.648494682,1325.6000000000001
531.658546081,1337.28
531.668465087,1320.8
531.678498485,1343.68
531.688452617,1323.2
531.698505893,1313.92
531.708512651,1333.6000000000001
531.71850005,1328.0
531.728460182,1317.6000000000001
531.738472191,1341.28
531.74849659,1338.88
531.758547741,1320.8
531.768485122,1345.6000000000001
531.778479256,1324.0
531.788456654,1319.2
531.798494914,1339.68
531.808508438,1337.28
531.818499446,1325.6000000000001
531.828691975,1349.76
531.838479977,1348.16
531.848500362,1326.4
531.858551637,1356.48
531.868504394,1337.28
531.878503668,1329.6000000000001
531.888468051,1348.16
531.898505075,1346.56
531.908521585,1331.3600000000001
531.918492733,1342.08
531.928505117,1355.84
531.938558767,1338.88
531.948533649,1338.88
531.958554799,1354.88
531.968502556,1333.6000000000001
531.978505939,1335.68
531.988480213,1361.76
531.998534973,1331.3600000000001
532.008522246,1348.16
532.01851563,1361.76
532.028495387,1328.0
532.038510412,1338.08
532.048519936,1356.48
532.05856032,1326.4
532.068499452,1336.48
532.078485225,1359.3600000000001
532.088466984,1333.6000000000001
532.098534009,1348.16
532.108548768,1363.3600000000001
532.118510166,1332.0
532.12851805,1349.76
532.138479057,1365.44
532.148519832,1330.4
532.158570982,1348.16
532.168523739,1372.32
532.178525498,1338.88
532.188508896,1351.3600000000001
532.198516296,1372.32
532.208578305,1338.88
532.218505812,1354.24
532.228512711,1372.32
532.238477469,1343.68
532.248534994,1348.16
532.258571879,1368.64
532.268513276,1353.28
532.278503409,1347.3600000000001
532.288498167,1357.44
532.298528067,1359.3600000000001
532.308551092,1348.16
532.3185581,1354.88
532.328504732,1365.44
532.338530632,1343.68
532.348544266,1354.88
532.358614041,1370.72
532.368543548,1344.48
532.378535197,1355.84
532.388516454,1381.1200000000001
532.39856448,1350.56
532.408552863,1360.16
532.418549387,1377.44
532.428493144,1354.88
532.438531153,1358.24
532.448544552,1380.32
532.458597577,1361.76
532.468525584,1365.44
532.478544219,1381.92
532.488501491,1362.56
532.49856025,1356.48
532.508560525,1375.04
532.518568908,1370.72
532.528515432,1357.44
532.53853244,1370.72
532.548557949,1377.44
532.558592724,1362.56
532.568519231,1367.84
532.57855163,1386.24
532.588510513,1358.24
532.598562788,1361.76
532.608555546,1389.92
532.618595321,1365.44
532.628510452,1371.3600000000001
532.638556228,1392.64
532.648556236,1375.04
532.658613636,1371.3600000000001
532.668545893,1392.64
532.678572042,1379.3600000000001
532.688516177,1368.64
532.698559569,1375.04
532.708571975,1388.32
532.718528863,1371.3600000000001
532.728530895,1372.32
532.738773682,1398.24
532.748547816,1372.32
532.758616833,1381.1200000000001
532.768539346,1399.2
532.778572503,1373.1200000000001
532.788526032,1375.04
532.798582549,1400.0
532.808570564,1389.92
532.818564095,1379.3600000000001
532.82857636,1384.0
532.838561266,1395.52
532.84855878,1373.76
532.858620563,1379.3600000000001
532.868550951,1396.32
532.878557982,1379.3600000000001
532.888526872,1386.24
532.898586279,1406.4
532.908575544,1373.1200000000001
532.918538684,1384.64
532.928582215,1409.1200000000001
532.938592871,1394.72
532.948576386,1383.04
532.958624527,1388.32
532.968580182,1401.92
532.978574572,1383.04
532.988539852,1387.52
532.998561618,1408.48
533.008571273,1383.04
533.01859254,1381.1200000000001
533.028563054,1410.4
533.038539459,1394.72
533.048568491,1384.64
533.058625633,1394.72
533.068585771,1401.1200000000001
533.078555052,1383.04
533.088563942,1396.32
533.098585848,1411.2
533.108624739,1386.24
533.118577519,1389.1200000000001
533.128579159,1422.4
533.13857969,1398.24
533.148586206,1395.52
533.158675363,1410.4
533.168572001,1421.6000000000001
533.178586391,1397.6000000000001
533.188551297,1402.72
533.198591704,1423.3600000000001
533.208614594,1392.64
533.218609734,1398.24
