Time,CAN1_TCM_TST_MSG_101_65h_nGbOutD3Sns_t1
86.518947465,146.875
86.523562657,146.875
86.529156419,146.875
86.53370053,146.875
86.538792498,146.875
86.543563709,146.875
86.548728694,146.875
86.55350364,146.875
86.558729627,146.875
86.563386835,144.75
86.568809827,144.75
86.573484035,144.75
86.578684007,144.75
86.583459216,144.75
86.588708205,144.75
86.5935014,144.75
86.598708387,144.75
86.603510676,144.75
86.609258692,144.75
86.613731896,144.75
86.618916367,144.75
86.623687404,144.75
86.629094069,144.75
86.633531005,144.75
86.638665396,144.75
86.643424779,144.75
86.648849599,145.375
86.653547557,145.375
86.658900548,145.375
86.663451738,145.375
86.668683725,145.375
86.673400934,145.375
86.678473903,145.375
86.683284113,145.375
86.688891111,145.375
86.693526318,145.375
86.698890308,145.375
86.703699598,145.375
86.70930311,145.375
86.713656045,145.375
86.718955534,145.375
86.723489723,145.375
86.729344741,144.625
86.733668582,144.625
86.738783566,144.625
86.743510776,144.625
86.748738763,144.625
86.753496707,144.625
86.758758696,144.625
86.763270885,144.625
86.768799895,144.625
86.773435086,144.625
86.778731075,144.625
86.783427284,144.625
86.788723274,144.625
86.793449639,144.625
86.798642453,144.625
86.803622763,144.625
86.809071256,144.625
86.813769449,144.0
86.818976935,144.0
86.823789147,144.0
86.829112637,144.0
86.833689577,144.0
86.838967066,144.0
86.843427425,144.0
86.848874417,144.0
86.853588377,144.0
86.858989369,144.0
86.863507557,144.0
86.868692543,144.0
86.873397752,144.0
86.878571723,144.0
86.883259931,144.0
86.888849927,144.0
86.893589136,144.0
86.898891126,142.875
86.903706416,142.875
86.909231832,142.875
86.913579845,142.875
86.919097605,142.875
86.923661294,142.875
86.929327136,142.875
86.933749494,142.875
86.93904039,142.875
86.943582595,142.875
86.948784566,142.875
86.953535525,142.875
86.958800514,142.875
86.963284702,142.875
86.968831713,142.875
86.973471904,142.875
86.978720892,142.875
86.983417101,139.25
86.988722074,139.25
86.993513286,139.25
86.998701272,139.25
87.003570563,139.25
87.009358329,139.25
87.013752265,139.25
87.018942751,139.25
87.023551942,139.25
87.028961684,139.25
87.033835147,139.25
87.038833129,139.25
87.043604323,139.25
87.049138084,139.25
87.05354502,139.25
87.059276035,139.25
87.063719972,139.25
87.069115636,139.125
87.0735504,139.125
87.078705885,139.125
87.083531003,139.125
87.088868994,139.125
87.093551202,139.125
87.098881192,139.125
87.103724483,139.125
87.109383246,139.125
87.113678163,139.125
87.118967668,139.125
87.123671861,139.125
87.129319624,139.125
87.133668465,139.125
87.138773449,139.125
87.143526644,139.125
87.14874663,139.125
87.153522591,139.125
87.15878758,137.0
87.163297768,137.0
87.168871764,137.0
87.173494971,137.0
87.178749958,137.0
87.183488152,137.0
87.188759141,137.0
87.193443349,137.0
87.198772339,137.0
87.20363763,137.0
87.209383396,137.0
87.213734331,137.0
87.21907382,137.0
87.223582759,137.0
87.229210599,137.0
87.233692709,137.0
87.238771349,137.0
87.243546716,137.0
87.24888155,136.25
87.253604493,136.25
87.2590025,136.25
87.263543689,136.25
87.268733676,136.25
87.273480043,136.25
87.278601855,136.25
87.283285064,136.25
87.288870059,136.25
87.293564268,136.25
87.298879258,136.25
87.303637546,136.25
87.309254293,136.25
87.313734497,136.25
87.319117221,136.25
87.323708178,136.25
87.32930594,136.25
87.333704531,135.5
87.338796516,135.5
87.343565711,135.5
87.348754697,135.5
87.353556658,135.5
87.358766645,135.5
87.363341836,135.5
87.368804828,135.5
87.373532038,135.5
87.378752025,135.5
87.383481218,135.5
87.388745207,135.5
87.393500417,135.5
87.398722404,135.5
87.403600696,135.5
87.409228458,135.5
87.413771648,135.5
87.419012135,135.5
87.423610825,133.375
87.429215587,133.375
87.433828778,133.375
87.438827417,133.375
87.443555798,133.375
87.448879616,133.375
87.453603559,133.375
87.45894655,133.375
87.463534755,133.375
87.468717726,133.375
87.473441936,133.375
87.478596921,133.375
87.483328115,133.375
87.488915126,133.375
87.493573334,133.375
87.498932325,133.375
87.50358636,133.375
87.509401128,133.375
87.513711046,133.625
87.518957784,133.625
87.523741995,133.625
87.52933249,133.625
87.533669425,133.625
87.539058588,133.625
87.543609778,133.625
87.548782763,133.625
87.553548724,133.625
87.558783711,133.625
87.563356901,133.625
87.568878896,133.625
87.573521104,133.625
87.578738074,133.625
87.583539286,133.625
87.588774273,133.625
87.593470482,133.625
87.598743471,133.625
87.603527759,133.5
87.609366277,133.5
87.613719212,133.5
87.619188955,133.5
87.623692987,133.5
87.629209903,133.5
87.633698841,133.5
87.638774482,133.5
87.643393673,133.5
87.648913683,133.5
87.653577625,133.5
87.658922615,133.5
87.663510821,133.5
87.668693792,133.5
87.673377,133.5
87.678607987,133.5
87.683328181,133.5
87.688885192,133.5
87.693579385,133.875
87.69889039,133.875
87.703695507,133.875
87.709429429,133.875
87.713615282,133.875
87.719090853,133.875
87.723688809,133.875
87.729376574,133.875
87.733702491,133.875
87.73887765,133.875
87.743566843,133.875
87.748852831,133.875
87.753485789,133.875
87.758829763,133.875
87.763335967,133.875
87.768897963,133.875
87.773499168,133.875
87.778792158,133.875
87.78346235,134.125
87.788841341,134.125
87.793487548,134.125
87.798746521,134.125
87.80371083,134.125
87.80925859,134.125
87.813821609,134.125
87.819053268,134.125
87.823749211,134.125
87.829159702,134.125
87.833842911,134.125
87.838791548,134.125
87.84343974,134.125
87.848929749,134.125
87.853651694,134.125
87.858966685,134.125
87.863539893,134.125
87.868762867,134.125
87.87351525,132.375
87.878585048,132.375
87.883346261,132.375
87.888893274,132.375
87.893646486,132.375
87.898939462,132.375
87.903654672,132.375
87.909356361,132.375
87.913754456,132.375
87.918990945,132.375
87.923763158,132.375
87.929414908,132.375
87.933789767,132.375
87.938924738,132.375
87.94364795,132.375
87.948874939,132.375
87.953598901,132.375
87.958815889,132.375
87.96334108,133.25
87.968880078,133.25
87.973551287,133.25
87.978759261,133.25
87.983473472,133.25
87.988768463,133.25
87.993445658,133.25
87.998761665,133.25
88.003573957,133.25
88.009400727,133.25
88.013765663,133.25
88.019168158,133.25
88.023776101,133.25
88.029255862,133.25
88.033863055,133.25
88.038824272,133.25
88.043745738,133.25
88.049183233,133.25
88.053720268,131.0
88.059201935,131.0
88.063747126,131.0
88.069155636,131.0
88.073705405,131.0
88.078881816,131.0
88.083518682,131.0
88.088902675,131.0
88.09362487,131.0
88.098946862,131.0
88.103720653,131.0
88.109350418,131.0
88.113720354,131.0
88.119110849,131.0
88.123745058,131.0
88.129340806,131.0
88.133816496,131.0
88.138955155,131.0
88.143598348,131.0
88.148822338,127.5
88.153593301,127.5
88.158890276,127.5
88.163355481,127.5
88.168915478,127.5
88.173517672,127.5
88.178797662,127.5
88.183520874,127.5
88.188814865,127.5
88.193507076,127.5
88.198824052,127.5
88.20367936,127.5
88.209484129,127.5
88.213780064,127.5
88.219263639,127.5
88.223702749,127.5
88.229098993,127.5
88.233701201,127.5
88.239081772,127.5
88.24354429,127.5
88.248936299,121.5
88.253629244,121.5
88.259104239,121.5
88.263488427,121.5
88.268725417,121.5
88.273400626,121.5
88.278639601,121.5
88.283370813,121.5
88.288944826,121.5
88.29359702,121.5
88.299003014,121.5
88.303779321,121.5
88.309263816,121.5
88.313754006,121.5
88.319071498,121.5
88.32364869,121.5
88.329259455,121.5
88.333758317,121.5
88.338920289,121.5
88.343608499,121.5
88.34888049,121.5
88.353604436,111.75
88.358829425,111.75
88.363345615,111.75
88.368902629,111.75
88.373488821,111.75
88.378813813,111.75
88.383445023,111.75
88.388806015,111.75
88.393477209,111.75
88.398785216,111.75
88.403623509,111.75
88.409268008,111.75
88.413761214,111.75
88.41906994,111.75
88.423681899,111.75
88.428975562,111.75
88.433712586,111.75
88.438951997,111.75
88.443623208,111.75
88.448980185,111.75
88.453619144,111.75
88.458965136,111.75
88.463504327,109.5
88.468791318,109.5
88.473414527,109.5
88.478664518,109.5
88.483355713,109.5
88.488922726,109.5
88.493595921,109.5
88.498909912,109.5
88.503792205,109.5
88.50940672,109.5
88.513610653,109.5
88.5191324,109.5
88.52361234,109.5
88.529352108,109.5
88.533852048,109.5
88.538924205,109.5
88.5436304,109.5
88.548885391,109.5
88.55357135,109.5
88.558885327,109.5
88.563396533,109.5
88.56892553,109.5
88.573509722,111.75
88.578835729,111.75
88.583529924,111.75
88.588834916,111.75
88.593460109,111.75
88.598804101,111.75
88.603734412,111.75
88.609429179,111.75
88.613774099,111.75
88.619148608,111.75
88.623726629,111.75
88.629184296,111.75
88.633641235,111.75
88.638848145,111.75
88.643406337,111.75
88.64897035,111.75
88.653643295,111.75
88.658842284,111.75
88.663478477,111.75
88.668809469,111.75
88.673401677,111.75
88.678654652,115.625
88.683364863,115.625
88.688942877,115.625
88.693620072,115.625
88.698937063,115.625
88.703795372,115.625
88.70936862,115.625
88.713776557,115.625
88.719096799,115.625
88.723778994,115.625
88.729393759,115.625
88.733850698,115.625
88.738984341,115.625
88.743638551,115.625
88.74887554,115.625
88.753596487,115.625
88.758844476,115.625
88.763382667,115.625
88.768952681,115.625
88.773525889,115.625
88.778808864,117.0
88.783498074,117.0
88.788874068,117.0
88.793483261,117.0
88.798810268,117.0
88.803738563,117.0
88.809358328,117.0
88.813756265,117.0
88.819268011,117.0
88.82369495,117.0
88.829270713,117.0
88.833756638,117.0
88.838821295,117.0
88.843435488,117.0
88.848986486,117.0
88.853663289,117.0
88.859034437,117.0
88.863609628,117.0
88.868889633,117.0
88.873554998,117.0
88.878650811,117.0
88.883373005,112.375
88.888994019,112.375
88.893695214,112.375
88.89904322,112.375
88.90365749,112.375
88.909458508,112.375
88.913795443,112.375
88.919229936,112.375
88.923672873,112.375
88.929498908,112.375
88.933794498,112.375
88.938981486,112.375
88.943672679,112.375
88.948935668,112.375
88.953647628,112.375
88.958871601,112.375
88.963393806,112.375
88.968943802,112.375
88.973596995,112.375
88.978865,112.375
88.983529193,112.375
88.988832183,112.375
88.993569393,112.375
88.998821367,107.25
89.003628673,107.25
89.009489443,107.25
89.013629107,107.25
89.019042865,107.25
89.023633056,107.25
89.029267805,107.25
89.03382176,107.25
89.03883115,107.25
89.043744537,107.25
89.049354456,107.25
89.053825144,107.25
89.059230637,107.25
89.063804827,107.25
89.069216493,107.25
89.073737354,107.25
89.078987842,107.25
89.083555705,107.25
89.089012121,107.25
89.093680314,107.25
89.099030305,107.25
89.103829611,107.25
89.10947936,107.25
89.113764544,101.625
89.119143035,101.625
89.123585973,101.625
89.129414991,101.625
89.133770927,101.625
89.139002588,101.625
89.14365378,101.625
89.148936769,101.625
89.15364873,101.625
89.15896372,101.625
89.163412907,101.625
89.168976904,101.625
89.173582112,101.625
89.178881085,101.625
89.183530294,101.625
89.188868285,101.625
89.193567494,101.625
89.198848485,101.625
89.203677775,101.625
89.209540794,101.625
89.213823729,101.625
89.219170219,101.625
89.223844413,101.625
89.229130902,101.625
89.233879113,101.625
89.238893503,95.625
89.243419692,95.625
89.249039706,95.625
89.253681648,95.625
89.259112657,95.625
89.263544829,95.625
89.268770817,95.625
89.273445026,95.625
89.278739016,95.625
89.283397208,95.625
89.288996221,95.625
89.293641414,95.625
89.299045422,95.625
89.303734445,95.625
89.30942821,95.625
89.313791146,95.625
89.319132636,95.625
89.323696843,95.625
89.329396592,95.625
89.333931532,95.625
89.338995689,95.625
89.343643881,95.625
89.34889687,95.625
89.353638831,95.625
89.358893804,95.625
89.363392008,95.625
89.368977006,92.75
89.373550196,92.75
89.378851202,92.75
89.383473394,92.75
89.388949388,92.75
89.393660598,92.75
89.398896586,92.75
89.403681626,92.75
89.409454143,92.75
89.413811158,92.75
89.419327075,92.75
89.423916282,92.75
89.429012422,92.75
89.434251489,92.75
89.439092702,92.75
89.443696565,92.75
89.449041557,92.75
89.4537145,92.75
89.459072491,92.75
89.463648698,92.75
89.46885467,92.75
89.473517879,92.75
89.478702866,92.75
89.48342006,92.75
89.488994073,92.75
89.493653032,92.75
89.499048259,92.75
89.503860564,91.375
89.509451061,91.375
89.513808997,91.375
89.519309758,91.375
89.523810697,91.375
89.529418444,91.375
89.53372355,91.375
89.53903954,91.375
89.543744735,91.375
89.548985723,91.375
89.553679683,91.375
89.558935672,91.375
89.563519863,91.375
89.568976857,91.375
89.573576063,91.375
89.578886054,91.375
89.583625249,91.375
89.588921239,91.375
89.593603448,91.375
89.598935438,91.375
89.603764307,91.375
89.609529074,91.375
89.613893182,91.375
89.619188673,91.375
89.623964883,91.375
89.629304375,91.375
89.633805314,92.0
89.639017458,92.0
89.643539663,92.0
89.649062659,92.0
89.653743602,92.0
89.659101609,92.0
89.6636878,92.0
89.668894788,92.0
89.673636155,92.0
89.678741968,92.0
89.683431162,92.0
89.689046175,92.0
89.693689368,92.0
89.699089376,92.0
89.703895666,92.0
89.70936416,92.0
89.713818098,92.0
89.719313858,92.0
89.723748797,92.0
89.729462562,92.0
89.7339275,92.0
89.739062642,92.0
89.743686834,92.0
89.748967824,92.0
89.753683784,92.0
89.758983774,92.0
89.763452962,90.0
89.769020974,90.0
89.773700168,90.0
89.778961157,90.0
89.78360235,90.0
89.788974341,90.0
89.79362555,90.0
89.798911539,90.0
89.803804582,90.0
89.809339093,90.0
89.813735029,90.0
89.819221775,90.0
89.823950984,90.0
89.829346477,90.0
89.833809415,90.0
89.838986558,90.0
89.843472747,90.0
89.84904576,90.0
89.853738718,90.0
89.85909171,90.0
89.863582899,90.0
89.868877889,90.0
89.87349408,90.0
89.878709069,90.0
89.883421263,90.0
89.888996275,90.0
89.893711486,90.0
89.899098477,90.0
89.903861517,87.75
89.909501781,87.75
89.913688446,87.75
89.919259958,87.75
89.923701896,87.75
89.929463492,87.75
89.934003604,87.75
89.939250764,87.75
89.943758937,87.75
89.949028942,87.75
89.95404891,87.75
89.959041877,87.75
89.963429813,87.75
89.969052983,87.75
89.973706191,87.75
89.978910178,87.75
89.983592372,87.75
89.988971364,87.75
89.993686575,87.75
89.998909562,87.75
90.003657601,87.75
90.009550122,87.75
90.013877806,87.75
90.019245298,87.75
90.023917491,87.75
90.029241982,87.75
90.033925191,87.75
90.03903041,86.75
90.043826622,86.75
90.049434386,86.75
90.05375407,86.75
90.059405662,86.75
90.063696503,86.75
90.069211248,86.75
90.073760282,86.75
90.079056694,86.75
90.083808889,86.75
90.089259055,86.75
90.093704258,86.75
90.099032233,86.75
90.103889541,86.75
90.109397036,86.75
90.113789972,86.75
90.119232465,86.75
90.123846673,86.75
90.129483672,86.75
90.133852529,86.75
90.139082517,86.75
90.143707709,86.75
90.148982698,86.75
90.153680658,86.75
90.158971648,86.75
90.163450837,86.75
90.169043834,86.75
90.17362404,86.75
90.179009032,86.75
90.183576223,84.625
90.189009217,84.625
90.193694425,84.625
90.198938414,84.625
90.203708454,84.625
90.209397969,84.625
90.213804906,84.625
90.219110552,84.625
90.22384959,84.625
90.229354351,84.625
90.23387529,84.625
90.239198782,84.625
90.24360439,84.625
90.249028383,84.625
90.253695326,84.625
90.258938315,84.625
90.263539507,84.625
90.268887513,84.625
90.273489705,84.625
90.278783694,84.625
90.283421887,84.625
90.2890309,84.625
90.293639092,84.625
90.2990111,84.625
90.30364912,84.625
90.309552156,84.625
90.313858075,84.625
90.319345835,84.625
90.323830774,84.375
90.329433287,84.375
90.333789207,84.375
90.338975366,84.375
90.343615558,84.375
90.348927548,84.375
90.353613508,84.375
90.358934498,84.375
90.36351169,84.375
90.3690187,84.375
90.373618892,84.375
90.378935882,84.375
90.383707093,84.375
90.388932066,84.375
90.393601274,84.375
90.398926265,84.375
90.403699555,84.375
90.409513573,84.375
90.41392151,84.375
90.419371253,84.375
90.424001461,84.375
90.429108931,84.375
90.433772139,84.375
90.438939283,84.375
90.443613492,84.375
90.449070485,84.375
90.453798446,84.375
90.459116436,84.375
90.4637278,84.375
90.468856598,84.375
90.473536807,81.25
90.478749795,81.25
90.483437988,81.25
90.489052002,81.25
90.493750212,81.25
90.499098202,81.25
90.503883242,81.25
90.509474755,81.25
90.513849676,81.25
90.519213183,81.25
90.523849375,81.25
90.529453638,81.25
90.533858575,81.25
90.539112971,81.25
90.543762413,81.25
90.548972401,81.25
90.553709361,81.25
90.55897035,81.25
90.563494539,81.25
90.569085552,81.25
90.573709745,81.25
90.578929733,81.25
90.583604926,81.25
90.588968933,81.25
90.593624126,81.25
90.598921117,81.25
90.603818408,81.25
90.609608192,81.25
90.613901111,81.25
90.619266602,81.25
90.623834543,78.5
90.629399305,78.5
90.633947495,78.5
90.638993135,78.5
90.643524341,78.5
90.649096337,78.5
90.653777297,78.5
90.658939267,78.5
90.663545474,78.5
90.668883466,78.5
90.673549659,78.5
90.678784647,78.5
90.683476857,78.5
90.689117871,78.5
90.693734062,78.5
90.699008051,78.5
90.703804092,78.5
90.709431605,78.5
90.713775525,78.5
90.719268036,78.5
90.723838976,78.5
90.729505741,78.5
90.733880583,78.5
90.739097321,78.5
90.743696528,78.5
90.748972502,78.5
90.753675462,78.5
90.758972451,78.5
90.76347464,78.5
90.769041653,78.5
90.773726846,80.875
90.778962835,80.875
90.783679201,80.875
90.788959034,80.875
90.79372923,80.875
90.798961218,80.875
90.80375318,80.875
90.809360771,80.875
90.813945962,80.875
90.819282454,80.875
90.82392349,80.875
90.8291699,80.875
90.833946096,80.875
90.839093254,80.875
90.843585443,80.875
90.849093439,80.875
90.853872403,80.875
90.859126395,80.875
90.863612587,80.875
90.868941581,80.875
90.873548776,80.875
90.878813769,80.875
90.883497982,80.875
90.889067982,80.875
90.893770195,80.875
90.899167191,80.875
90.903752979,80.875
90.909477827,80.875
90.91373867,80.875
90.91924134,80.875
90.923911381,80.375
90.929543898,80.375
90.933939838,80.375
90.939235503,80.375
90.943760696,80.375
90.948990688,80.375
90.953710636,80.375
90.959011629,80.375
90.96347982,80.375
90.969008835,80.375
90.97361303,80.375
90.978992026,80.375
90.983583221,80.375
90.988970232,80.375
90.993601428,80.375
90.998972423,80.375
91.003495959,80.375
91.009507753,80.375
91.013952677,80.375
91.019300188,80.375
91.023864382,80.375
91.029421132,80.375
91.03391709,80.375
91.039275585,80.375
91.043819606,80.375
91.049523548,80.375
91.053876471,80.375
91.05953299,80.375
91.06398193,80.375
91.069414443,80.375
91.073708114,80.375
91.079242629,76.75
91.083723571,76.75
91.089257243,76.75
91.093792436,76.75
91.09913343,76.75
91.10395349,76.75
91.109448988,76.75
91.113826927,76.75
91.119259424,76.75
91.123830619,76.75
91.129537389,76.75
91.133916249,76.75
91.139131725,76.75
91.143774936,76.75
91.149062929,76.75
91.153779878,76.75
91.159061887,76.75
91.163549062,76.75
91.169134079,76.75
91.17373429,76.75
91.179012267,76.75
91.183776481,76.75
91.189053475,76.75
91.193754687,76.75
91.19900168,76.75
91.203804974,76.75
91.209418725,76.75
91.213819664,76.75
91.219431432,76.75
91.224098628,76.75
91.229393887,76.75
91.234065083,76.75
91.239063726,75.5
91.243774939,75.5
91.249148935,75.5
91.253864882,75.5
91.259170877,75.5
91.263818087,75.5
91.268966062,75.5
91.27376745,75.5
91.278806264,75.5
91.283558463,75.5
91.289154479,75.5
91.293838677,75.5
91.299139686,75.5
91.304006731,75.5
91.309402228,75.5
91.313819167,75.5
91.319352667,75.5
91.323829624,75.5
91.329615646,75.5
91.333993491,75.5
91.339276985,75.5
91.343820178,75.5
91.34909717,75.5
91.353821134,75.5
91.359145128,75.5
91.363622321,75.5
91.369118319,75.5
91.373778531,75.5
91.379053524,75.5
91.38373772,75.5
91.389097716,75.5
91.393781928,75.5
91.399019921,75.5
91.403892966,72.625
91.409593657,72.625
91.413986675,72.625
91.419400171,72.625
91.424005132,72.625
91.429478629,72.625
91.434009322,72.625
91.439170469,72.625
91.443736929,72.625
91.449205926,72.625
91.453888889,72.625
91.459315058,72.625
91.463732075,72.625
91.469141245,72.625
91.473657265,72.625
91.478873256,72.625
91.483568453,72.625
91.489184471,72.625
91.493811682,72.625
91.499150676,72.625
91.503994721,72.625
91.509616238,72.625
91.513935911,72.625
91.519454426,72.625
91.523887366,72.625
91.529563885,72.625
91.534067577,72.625
91.539378993,72.625
91.543833168,72.625
91.549109161,72.625
91.553833125,72.625
91.559093117,72.625
91.563588309,72.625
91.569115309,72.625
91.573774521,72.625
91.579071514,72.625
91.583689709,72.625
91.589080721,64.25
91.593739917,64.25
91.599072912,64.25
91.603835954,64.25
91.609468472,64.25
91.614045667,64.25
91.619283158,64.25
91.624031373,64.25
91.629424868,64.25
91.63392381,64.25
91.639147959,64.25
91.643722169,64.25
91.649187166,64.25
91.65390113,64.25
91.659197123,64.25
91.663790317,64.25
91.668992309,64.25
91.673767523,64.25
91.678947498,64.25
91.68360671,64.25
91.689129709,64.25
91.693812922,64.25
91.699187917,64.25
91.703956038,64.25
91.709617729,64.25
91.713958667,64.25
91.719450166,64.25
91.723822105,64.25
91.729567875,64.25
91.734013566,64.25
91.739319216,64.25
91.743825423,64.25
91.749076401,64.25
91.753817365,64.25
91.759145359,64.25
91.763567549,64.25
91.769141565,64.25
91.773777761,64.25
91.779161757,64.25
91.783754967,64.25
91.789097962,64.25
91.793762158,58.875
91.799085152,58.875
91.803935291,58.875
91.809653217,58.875
91.8138209,58.875
91.819373651,58.875
91.824082864,58.875
91.829377107,58.875
91.834080305,58.875
91.839162214,58.875
91.843699407,58.875
91.849194407,58.875
91.853988216,58.875
91.859323368,58.875
91.86378156,58.875
91.868981552,58.875
91.87367075,58.875
91.878973761,58.875
91.883579956,58.875
91.889165958,58.875
91.893865172,58.875
91.899204167,58.875
91.903959382,58.875
91.909560728,58.875
91.9138094,58.875
91.919361166,58.875
91.924044379,58.875
91.929530879,58.875
91.93396382,58.875
91.939236486,58.875
91.943883682,58.875
91.949104676,58.875
91.953824624,58.875
91.959090617,58.875
91.963604827,58.875
91.969091826,58.875
91.973697021,58.875
91.979036017,58.875
91.983804232,58.875
91.989062226,58.875
91.99374444,58.875
91.999079419,58.875
92.003957731,58.875
92.009685503,58.875
92.013909922,58.875
92.019315435,58.875
92.024075635,58.875
92.029460226,58.875
92.034087344,58.875
92.039104565,48.75
92.043998784,48.75
92.0495003,48.75
92.053904225,48.75
92.059492993,48.75
92.063898933,48.75
92.069330431,48.75
92.073893391,48.75
92.079317889,48.75
92.083877005,48.75
92.089198251,48.75
92.093872448,48.75
92.099179443,48.75
92.104043755,48.75
92.109477174,48.75
92.113867193,48.75
92.11943696,48.75
92.123883886,48.75
92.129633658,48.75
92.134088615,48.75
92.139351765,48.75
92.143868958,48.75
92.149170953,48.75
92.153870916,48.75
92.159153911,48.75
92.163661104,48.75
92.169207105,48.75
92.173827317,48.75
92.17910231,48.75
92.183793508,48.75
92.189116504,48.75
92.193817717,48.75
92.199100712,48.75
92.203978008,48.75
92.209654778,48.75
92.214023718,48.75
92.219462215,48.75
92.223867156,48.75
92.229549926,48.75
92.233966867,48.75
92.239166765,48.75
92.243743976,48.75
92.249219975,48.75
92.253874922,48.75
92.259232933,48.75
92.263733111,48.75
92.269007121,48.75
92.273669318,48.75
92.278997313,48.75
92.283578508,48.75
92.289164525,48.75
92.293840724,48.75
92.299168735,48.75
92.304005779,48.75
92.309662284,48.75
92.313997222,48.75
92.319069711,48.75
92.32399218,48.75
92.329577698,48.75
92.334033796,48.75
92.339372042,48.75
92.343853234,48.75
92.349109227,48.75
92.353833192,48.75
92.359152187,48.75
92.363605379,48.75
92.369156396,48.75
92.373770592,48.75
92.379120587,48.75
92.383751783,48.75
92.38909178,48.75
92.393750992,48.75
92.399106988,48.75
92.403958284,32.625
92.409577803,32.625
92.414081995,32.625
92.419346739,32.625
92.423885105,32.625
92.42944745,32.625
92.434140647,32.625
92.43932589,32.625
92.443983602,32.625
92.449253002,32.625
92.453933966,32.625
92.45924296,32.625
92.463834155,32.625
92.469019148,32.625
92.473799348,32.625
92.47901034,32.625
92.483622551,32.625
92.489182552,32.625
92.493894766,32.625
92.499220761,32.625
92.504038806,32.625
92.509693404,32.625
92.514022514,32.625
92.519434012,32.625
92.523986956,32.625
92.529523629,32.625
92.534108668,32.625
92.539212064,32.625
92.54384626,32.625
92.549162271,32.625
92.553868219,32.625
92.559160213,32.625
92.563648406,32.625
92.569166421,32.625
92.573772618,32.625
92.579127614,32.625
92.583731809,32.625
92.589160823,32.625
92.593812019,32.625
92.599128015,32.625
92.603965326,32.625
92.609494826,32.625
92.61402802,32.625
92.619457534,32.625
92.623905459,32.625
92.629471227,32.625
92.633923168,32.625
92.639203084,32.625
92.643694278,32.625
92.649178276,32.625
92.653888241,32.625
92.659260237,32.625
92.663745429,32.625
92.669070425,32.625
92.673646635,32.625
92.678983615,32.625
92.683601827,32.625
92.689193845,32.625
92.693850042,32.625
92.699243038,32.625
92.704011082,32.625
92.709706602,32.625
92.713860286,32.625
92.719433038,32.625
92.723854979,32.625
92.729440497,32.625
92.734120694,32.625
92.739228341,32.625
92.743866552,32.625
92.749196548,32.625
92.753860495,32.625
92.759146489,32.625
92.763617681,32.625
92.769152697,32.625
92.773742893,32.625
92.77911289,32.625
92.783740102,32.625
92.789157099,32.625
92.793793295,32.625
92.799135307,32.625
92.804002603,32.625
92.809688373,32.625
92.813931215,32.625
92.819404808,32.625
92.824144008,0.0
92.829522598,0.0
92.833999712,0.0
92.839144359,0.0
92.843738554,0.0
92.849217569,0.0
92.853972516,0.0
92.859272506,0.0
92.863915716,0.0
92.869095703,0.0
92.873893072,0.0
92.878995887,0.0
92.883651081,0.0
92.889175093,0.0
92.893951289,0.0
92.899249296,0.0
92.904090338,0.0
92.90970393,0.0
92.914073023,0.0
92.919479517,0.0
92.923953471,0.0
92.92956022,0.0
92.933982408,0.0
92.939229569,0.0
92.943964765,0.0
92.949199755,0.0
92.953903715,0.0
92.959153705,0.0
92.963725896,0.0
92.96915489,0.0
92.9738071,0.0
92.979130091,0.0
92.983881303,0.0
92.989193279,0.0
92.993870489,0.0
92.999141478,0.0
93.003932769,0.0
93.009773789,0.0
93.013955471,0.0
93.019499218,0.0
93.023900905,0.0
93.029637923,0.0
93.033934608,0.0
93.039370352,0.0
93.044037546,0.0
93.049504807,0.0
93.053912744,0.0
93.059699763,0.0
93.064063699,0.0
93.069603197,0.0
93.074049135,0.0
93.079364376,0.0
93.083880488,0.0
93.08919748,0.0
93.093876689,0.0
93.099210682,0.0
93.104066974,0.0
93.109856993,0.0
93.114020658,0.0
93.119319103,0.0
93.12402736,0.0
93.129690125,0.0
93.134046968,0.0
93.139276957,0.0
93.143875149,0.0
93.149246158,0.0
93.153890101,0.0
93.159188092,0.0
93.163645281,0.0
93.169258295,0.0
93.173799486,0.0
93.179167478,0.0
93.183767671,0.0
93.189230681,0.0
93.193849874,0.0
93.199160866,0.0
93.203938906,0.0
93.20970919,0.0
93.214060111,0.0
93.219440603,0.0
93.224111813,0.0
93.229470305,0.0
93.233989245,0.0
93.239170734,0.0
93.243765098,0.0
93.249260093,0.0
93.253947054,0.0
93.259270045,0.0
93.263791235,0.0
93.269178229,0.0
93.273881595,0.0
93.27901741,0.0
93.283668619,0.0
93.289247633,0.0
93.293901826,0.0
93.29926182,0.0
93.304099111,0.0
93.309746705,0.0
93.314024311,0.0
93.319394803,0.0
93.323980839,0.0
93.329698762,0.0
93.334202702,0.0
93.339277094,0.0
93.343909303,0.0
93.349207293,0.0
93.353915238,0.0
93.359172228,0.0
93.363659418,0.0
93.36918343,0.0
93.373830624,0.0
93.379171615,0.0
93.383789824,0.0
93.389176817,0.0
93.39383701,0.0
93.399163017,0.0
93.40400931,0.0
93.409716826,0.0
93.414079763,0.0
93.419383238,0.0
93.424109544,0.0
93.42956821,0.0
93.433979132,0.0
93.439231044,0.0
93.443761235,0.0
93.449231229,0.0
93.453968191,0.0
93.45920518,0.0
93.463825373,0.0
93.469124379,0.0
93.473787573,0.0
93.479011563,0.0
93.483679756,0.0
93.489222769,0.0
93.493935964,0.0
