Time,CAN2_TCM_C02_Clutch_Cval_PT_t3,CAN2_TCM_C02_Clutch_Stat_TCM_PT_t3
377.095338718,38.0,1.0
377.105314828,37.6,1.0
377.115315313,37.2,1.0
377.125260921,36.800000000000004,1.0
377.135328424,36.800000000000004,1.0
377.145267783,36.800000000000004,1.0
377.155352395,36.800000000000004,1.0
377.165270878,36.800000000000004,1.0
377.175333115,36.4,1.0
377.185273848,36.4,1.0
377.195326211,36.0,1.0
377.205308945,36.0,1.0
377.215331821,36.4,1.0
377.225278289,36.0,1.0
377.235341042,36.0,1.0
377.245283385,36.0,1.0
377.255372013,36.0,1.0
377.265285871,35.6,1.0
377.275347108,34.800000000000004,1.0
377.285296716,33.6,1.0
377.295345453,31.6,1.0
377.305353939,30.0,1.0
377.315345299,28.0,1.0
377.325292282,26.400000000000002,1.0
377.33535141,24.400000000000002,1.0
377.345288877,23.200000000000003,1.0
377.355368256,21.6,1.0
377.365288238,20.400000000000002,1.0
377.37534385,19.200000000000003,1.0
377.385293459,18.400000000000002,1.0
377.39534832,17.2,0.0
377.405331305,17.2,0.0
377.415346416,16.400000000000002,0.0
377.42529915,15.600000000000001,0.0
377.435355402,14.8,0.0
377.445294245,14.4,0.0
377.455384249,13.600000000000001,0.0
377.46530584,12.4,0.0
377.475362968,12.0,0.0
377.485309577,11.200000000000001,0.0
377.495369562,10.4,0.0
377.505528316,10.8,0.0
377.515372029,10.4,0.0
377.525313012,10.0,0.0
377.535375622,9.600000000000001,0.0
377.545316104,9.200000000000001,0.0
377.555396981,8.4,0.0
377.565310962,8.8,0.0
377.575371448,8.0,0.0
377.58531068,7.6000000000000005,0.0
377.595367665,6.4,0.0
377.605348023,6.4,0.0
377.615370257,6.4,0.0
377.625537886,6.0,0.0
377.635376865,6.0,0.0
377.645315582,5.6000000000000005,0.0
377.655399412,5.2,0.0
377.665315174,5.2,0.0
377.675376801,4.800000000000001,0.0
377.685539539,4.4,0.0
377.695374768,4.0,0.0
377.705362501,4.0,0.0
377.715387485,4.0,0.0
377.725333217,3.6,0.0
377.735398703,3.2,0.0
377.745334436,3.6,0.0
377.755610333,2.8000000000000003,0.0
377.765336793,2.4000000000000004,0.0
377.775393904,2.4000000000000004,0.0
377.785349636,2.4000000000000004,0.0
377.795393246,2.0,0.0
377.805376729,2.0,0.0
377.815397588,1.6,0.0
377.825329945,2.0,0.0
377.835394197,1.6,0.0
377.845331037,1.6,0.0
377.855416914,2.0,0.0
377.865335756,1.2000000000000002,0.0
377.875396881,1.2000000000000002,0.0
377.885343989,1.2000000000000002,0.0
377.895399974,1.2000000000000002,0.0
377.905378832,1.6,0.0
377.915399691,1.2000000000000002,0.0
377.925342298,1.2000000000000002,0.0
377.935612305,1.2000000000000002,0.0
377.945345141,1.2000000000000002,0.0
377.955623289,1.2000000000000002,0.0
377.965353124,1.2000000000000002,0.0
377.975616631,1.2000000000000002,0.0
377.985363216,1.6,0.0
377.995416702,0.8,0.0
378.005399936,0.8,0.0
378.01560894,1.2000000000000002,0.0
378.025364902,1.2000000000000002,0.0
378.035428137,1.2000000000000002,0.0
378.045569391,1.2000000000000002,0.0
378.055620626,0.8,0.0
378.065354836,1.2000000000000002,0.0
378.075622984,1.2000000000000002,0.0
378.085365054,1.2000000000000002,0.0
378.095625826,1.2000000000000002,0.0
378.105416289,1.2000000000000002,0.0
378.115621168,0.8,0.0
378.125362505,1.2000000000000002,0.0
378.135619886,0.8,0.0
378.145361847,0.8,0.0
378.155625104,0.4,0.0
378.165368439,0.4,0.0
378.175636587,0.8,0.0
378.185375922,0.4,0.0
378.195624429,0.8,0.0
378.205623647,1.2000000000000002,0.0
378.215622271,0.8,0.0
378.225384358,1.2000000000000002,0.0
378.235621863,0.8,0.0
378.245310198,0.8,0.0
378.255619331,0.8,0.0
378.265391668,0.8,0.0
378.275631299,0.8,0.0
378.285390385,0.4,0.0
378.295624907,0.4,0.0
378.30562164,0.4,0.0
378.315620233,0.4,0.0
378.325385836,0.4,0.0
378.335623466,0.4,0.0
378.345381928,0.0,0.0
378.355628059,0.4,0.0
378.36538902,0.0,0.0
378.375633292,0.4,0.0
378.385396254,0.0,0.0
378.395626635,0.4,0.0
378.405622493,0.4,0.0
378.415623977,0.4,0.0
378.425393313,0.4,0.0
378.435630444,0.4,0.0
378.445409782,0.4,0.0
378.455628161,0.4,0.0
378.465408499,0.4,0.0
378.47563138,0.4,0.0
378.485621753,0.4,0.0
378.4956276,0.4,0.0
378.505624213,0.4,0.0
378.51562545,0.4,0.0
378.525406056,0.0,0.0
378.535627566,0.4,0.0
378.545402657,0.4,0.0
378.555624041,0.4,0.0
378.565404507,0.8,0.0
378.575631767,0.4,0.0
378.585629379,0.4,0.0
378.595632132,0.4,0.0
378.605628604,0.4,0.0
378.615625107,0.0,0.0
378.62562622,0.4,0.0
378.635629957,0.4,0.0
378.645415672,0.4,0.0
378.655628182,0.4,0.0
378.665623294,0.0,0.0
378.675637282,0.4,0.0
378.68562877,0.4,0.0
378.695630008,0.4,0.0
378.70562826,0.4,0.0
378.715627982,0.4,0.0
378.725624595,0.0,0.0
378.735627098,0.4,0.0
378.745432314,0.8,0.0
378.755629807,0.4,0.0
378.76563231,0.4,0.0
378.775637423,0.4,0.0
378.785630535,0.4,0.0
378.795633399,0.4,0.0
378.805629136,0.4,0.0
378.815627388,0.4,0.0
378.825627611,0.4,0.0
378.835633114,0.4,0.0
378.845436455,0.4,0.0
378.855630089,0.4,0.0
378.865638952,0.4,0.0
378.875640189,0.4,0.0
378.885633676,0.0,0.0
378.895633789,0.4,0.0
378.905636402,0.4,0.0
378.915628764,0.4,0.0
378.925634642,0.4,0.0
378.935633255,0.4,0.0
378.945662244,0.4,0.0
378.955637714,0.4,0.0
378.965628092,0.4,0.0
378.975640955,0.4,0.0
378.985632817,0.8,0.0
378.99565918,0.8,0.0
379.005625667,0.8,0.0
379.01562578,0.4,0.0
379.025630893,0.8,0.0
379.035649146,0.4,0.0
379.045585866,0.4,0.0
379.05564173,0.4,0.0
379.065638234,0.4,0.0
379.075637221,0.4,0.0
379.085644209,0.8,0.0
379.095643571,0.4,0.0
379.105656434,0.4,0.0
379.115634546,0.4,0.0
379.125628159,0.4,0.0
379.135634146,0.4,0.0
379.14566715,0.4,0.0
379.155640762,0.4,0.0
379.165631875,0.4,0.0
379.175643112,0.4,0.0
379.185630599,0.4,0.0
379.195631462,0.8,0.0
379.205633699,0.8,0.0
379.215632062,0.0,0.0
379.225637174,0.4,0.0
379.235635552,0.4,0.0
379.245667166,0.4,0.0
379.255631012,0.4,0.0
379.26562914,0.8,0.0
379.275636003,0.8,0.0
379.285627865,1.2000000000000002,0.0
379.295631603,0.8,0.0
379.305632465,0.8,0.0
379.315629953,0.8,0.0
379.325632565,0.4,0.0
379.335631552,0.4,0.0
379.345670432,0.4,0.0
379.355634028,0.4,0.0
379.365634781,0.4,0.0
379.375641644,0.4,0.0
379.385633756,0.8,0.0
379.395638494,0.4,0.0
379.405643732,0.4,0.0
379.415636469,0.8,0.0
379.425632456,0.8,0.0
379.435638444,0.8,0.0
379.445660682,0.8,0.0
379.455640434,0.4,0.0
379.465629172,0.4,0.0
379.475642784,0.4,0.0
379.485631647,0.4,0.0
379.49563651,0.8,0.0
379.505634606,0.8,0.0
379.515632984,0.8,0.0
379.525631096,0.4,0.0
379.535635208,0.8,0.0
379.545680588,0.8,0.0
379.555643308,0.8,0.0
379.565639936,0.8,0.0
379.575646048,0.8,0.0
379.585634535,0.8,0.0
379.595636398,0.8,0.0
379.605639011,0.4,0.0
379.615631123,0.8,0.0
379.625633735,0.8,0.0
379.635640847,0.8,0.0
379.645677085,0.8,0.0
379.655642838,0.8,0.0
379.665633684,0.8,0.0
379.675641312,0.8,0.0
379.685631674,0.8,0.0
379.695638036,0.8,0.0
379.705637649,0.8,0.0
379.715637262,0.8,0.0
379.725635499,0.8,0.0
379.735640986,0.4,0.0
379.745677365,0.4,0.0
379.755637335,0.8,0.0
379.765633963,0.4,0.0
379.775641576,0.4,0.0
379.785639188,0.4,0.0
379.795645675,0.4,0.0
379.805644662,0.4,0.0
379.815636775,0.4,0.0
379.825636887,0.4,0.0
379.835639875,0.8,0.0
379.845670863,0.4,0.0
379.855648099,0.4,0.0
379.865645086,0.4,0.0
379.87564909,0.4,0.0
379.885648702,0.0,0.0
379.895645189,0.0,0.0
379.905640411,0.0,0.0
379.915639163,0.0,0.0
379.925642276,0.4,0.0
379.935645389,0.0,0.0
379.945684892,0.0,0.0
379.955653988,0.0,0.0
379.965643116,0.0,0.0
379.975652604,0.0,0.0
379.985644091,0.0,0.0
379.995672078,0.0,0.0
380.005643815,0.0,0.0
380.015637927,0.0,0.0
380.025639789,0.0,0.0
380.035791922,0.0,0.0
380.045602513,0.0,0.0
380.055652627,0.0,0.0
380.065648614,0.4,0.0
380.075651117,0.0,0.0
380.08565298,0.0,0.0
380.095774095,0.0,0.0
380.105673329,0.0,0.0
380.115650316,0.0,0.0
380.125651053,0.0,0.0
380.13564404,0.0,0.0
380.145687655,0.0,0.0
380.155782894,0.0,0.0
380.165647253,0.0,0.0
380.175656865,0.0,0.0
380.185645493,0.0,0.0
380.19565148,0.0,0.0
380.205647092,0.0,0.0
380.215780849,0.0,0.0
380.225642192,0.0,0.0
380.235649929,0.0,0.0
380.245683042,0.0,0.0
380.25586155,0.0,0.0
380.265643016,0.0,0.0
380.275786773,0.0,0.0
380.285646116,0.0,0.0
380.295645244,0.0,0.0
380.305642231,0.0,0.0
380.315642827,0.0,0.0
380.32564258,0.0,0.0
380.335785963,0.0,0.0
380.345679306,0.0,0.0
380.355859189,0.0,0.0
380.36564353,0.0,0.0
380.375653643,0.0,0.0
380.385646395,0.0,0.0
380.395781887,0.0,0.0
380.40564512,0.0,0.0
380.415870753,0.0,0.0
380.425646094,0.0,0.0
380.435677582,0.0,0.0
380.445675819,0.0,0.0
380.455861578,0.0,0.0
380.465642918,0.0,0.0
380.475678047,0.0,0.0
380.485646518,0.0,0.0
380.495670518,0.4,0.0
380.505652363,2.0,0.0
380.515866384,4.0,0.0
380.525666724,6.0,0.0
380.535678459,6.0,0.0
380.545689569,6.800000000000001,0.0
380.555862824,6.800000000000001,0.0
380.565669287,8.4,0.0
380.575685898,8.8,0.0
380.585649397,8.0,0.0
380.595686758,8.4,0.0
380.605646117,9.200000000000001,0.0
380.615865499,8.8,0.0
380.625645837,8.8,0.0
380.636508283,8.8,0.0
380.645684808,9.600000000000001,0.0
380.655862313,10.0,0.0
380.665650776,10.4,0.0
380.675694403,12.0,0.0
380.686514708,12.4,0.0
380.695723498,13.600000000000001,0.0
380.705649731,14.8,0.0
380.715866238,15.200000000000001,0.0
380.72564806,16.0,0.0
380.735697437,16.400000000000002,0.0
380.745687172,16.8,0.0
380.755866178,18.0,0.0
380.765648015,19.6,0.0
380.775699126,21.6,0.0
380.785650251,24.0,0.0
380.795698237,26.400000000000002,0.0
380.805863726,29.200000000000003,0.0
380.815869852,32.0,0.0
380.825653815,35.6,0.0
380.835868446,38.800000000000004,0.0
380.845681786,46.400000000000006,1.0
380.855869291,52.400000000000006,1.0
380.865782024,59.2,1.0
380.875712507,62.0,1.0
380.885657849,64.0,1.0
380.895714976,67.2,1.0
380.905878857,70.4,2.0
380.915880716,72.4,2.0
380.925784307,73.60000000000001,2.0
380.93572329,74.0,2.0
380.945688025,74.8,2.0
380.95588528,76.0,2.0
380.965658244,76.4,2.0
380.975727621,76.4,2.0
380.985784483,77.2,2.0
380.995717465,78.4,2.0
381.00587033,78.80000000000001,2.0
381.015874955,78.80000000000001,2.0
381.025652293,79.2,2.0
381.03573528,80.4,2.0
381.045820783,81.2,2.0
381.055793892,81.60000000000001,2.0
381.065658233,81.60000000000001,2.0
381.075732485,83.2,2.0
381.085679078,84.0,2.0
381.09574008,84.0,2.0
381.105684172,83.2,2.0
381.115797551,83.2,2.0
381.125869679,83.2,2.0
381.135742019,83.2,2.0
381.145694003,82.80000000000001,2.0
381.155879633,82.4,2.0
381.165720864,82.80000000000001,2.0
381.175810351,83.60000000000001,2.0
381.185694082,83.60000000000001,2.0
381.19574457,84.0,2.0
381.205871558,83.60000000000001,2.0
381.215882308,83.2,2.0
381.225870668,81.2,2.0
381.235795401,80.4,2.0
381.245706867,78.80000000000001,2.0
381.255870247,78.4,2.0
381.265689086,78.4,2.0
381.275752838,78.4,2.0
381.285702307,77.2,2.0
381.295751183,74.8,2.0
381.305875437,74.4,2.0
381.315880047,73.60000000000001,2.0
381.325880032,73.2,2.0
381.335766123,72.0,2.0
381.345731357,70.8,2.0
381.355879737,70.0,2.0
381.3656982,69.60000000000001,2.0
381.375760578,68.8,2.0
381.385711561,66.8,2.0
381.395763047,65.2,2.0
381.405875035,64.8,1.0
381.415876286,64.4,1.0
381.425881896,63.6,1.0
381.435775238,62.800000000000004,1.0
381.445742596,61.2,1.0
381.455872601,60.400000000000006,1.0
381.465718565,60.0,1.0
381.475769567,59.6,1.0
381.48571666,58.400000000000006,1.0
381.495775038,56.400000000000006,1.0
381.505868042,55.6,1.0
381.515875028,55.2,1.0
381.525877639,55.2,1.0
381.535782857,54.0,1.0
381.545724716,52.400000000000006,1.0
381.555875472,51.6,1.0
381.565725953,51.2,1.0
381.575787441,50.400000000000006,1.0
381.58573405,49.2,1.0
381.595810412,47.6,1.0
381.6058764,47.6,1.0
381.615879027,46.800000000000004,1.0
381.625796369,46.0,1.0
381.635795121,45.2,1.0
381.645735465,44.400000000000006,1.0
381.655881719,44.0,1.0
381.665758187,43.2,1.0
381.675794564,42.400000000000006,1.0
381.685790925,41.6,1.0
381.695796911,40.800000000000004,1.0
381.70587504,40.0,1.0
381.715882275,39.6,1.0
381.725877386,38.800000000000004,1.0
381.735798978,38.0,1.0
381.745825231,38.0,1.0
381.755880343,38.0,1.0
381.765742825,36.800000000000004,1.0
381.775804313,36.800000000000004,1.0
381.785750797,36.4,1.0
381.795804534,36.4,1.0
381.805790145,36.0,1.0
381.815886649,35.6,1.0
381.825883635,35.2,1.0
381.83587487,35.2,1.0
381.845915357,34.800000000000004,1.0
381.855879966,34.0,1.0
381.865798575,34.0,1.0
381.875814436,33.6,1.0
381.885761546,33.2,1.0
381.895818783,33.2,1.0
381.905880536,33.2,1.0
381.915883647,32.4,1.0
381.925801615,32.4,1.0
381.935827726,31.6,1.0
381.945764101,31.6,1.0
381.955888715,31.200000000000003,1.0
381.965761572,30.8,1.0
381.975815559,30.400000000000002,1.0
381.985804045,29.6,1.0
381.995824657,28.8,1.0
382.005878644,27.6,1.0
382.01588602,26.400000000000002,1.0
382.025888007,24.8,1.0
382.03581774,22.8,1.0
382.045831727,20.8,1.0
382.055885464,19.6,1.0
382.065771946,18.400000000000002,1.0
382.075826558,17.6,0.0
382.085775918,16.400000000000002,0.0
382.09582653,14.8,0.0
382.105916284,14.4,0.0
382.115897269,14.0,0.0
382.125886254,13.200000000000001,0.0
382.135845865,12.8,0.0
382.145781849,12.0,0.0
382.156018231,11.600000000000001,0.0
382.16578782,10.8,0.0
382.175844057,11.200000000000001,0.0
382.185790666,10.0,0.0
382.195846029,9.200000000000001,0.0
382.20588439,8.8,0.0
382.216029396,8.0,0.0
382.225887378,7.6000000000000005,0.0
382.235852363,7.6000000000000005,0.0
382.245792956,7.2,0.0
382.255889086,6.4,0.0
382.265797944,6.0,0.0
382.275859056,6.0,0.0
382.28580254,5.6000000000000005,0.0
382.295857403,6.0,0.0
382.305888405,5.2,0.0
382.315890266,4.800000000000001,0.0
382.325889626,4.4,0.0
382.335858861,4.0,0.0
382.34579447,3.6,0.0
382.355893209,3.6,0.0
382.365803193,3.2,0.0
382.375864055,3.2,0.0
382.385814789,2.8000000000000003,0.0
382.395864917,2.8000000000000003,0.0
382.405890154,2.8000000000000003,0.0
382.415895139,2.8000000000000003,0.0
382.425897125,2.4000000000000004,0.0
382.435879735,2.0,0.0
382.445814219,1.6,0.0
382.45613598,1.6,0.0
382.465818442,1.2000000000000002,0.0
382.475874179,1.2000000000000002,0.0
382.485822538,0.8,0.0
382.495878152,0.8,0.0
382.505891905,1.2000000000000002,0.0
382.515893267,0.8,0.0
382.525888754,1.2000000000000002,0.0
382.535885116,1.2000000000000002,0.0
382.545823851,0.8,0.0
382.555934466,0.8,0.0
382.56581945,0.4,0.0
382.57587794,0.8,0.0
382.58582455,0.8,0.0
382.595879929,0.8,0.0
382.605896542,0.4,0.0
382.615899279,0.8,0.0
382.625894766,0.4,0.0
382.635895378,0.8,0.0
382.645835738,0.4,0.0
382.655949603,0.4,0.0
382.665838087,0.4,0.0
382.675901201,0.0,0.0
382.685844812,0.4,0.0
382.695900441,0.4,0.0
382.705892928,0.0,0.0
382.715897041,0.4,0.0
382.725896653,0.4,0.0
382.735904765,0.4,0.0
382.7458435,0.4,0.0
382.755960506,0.4,0.0
382.765851599,0.4,0.0
382.775907354,0.4,0.0
382.785849448,0.4,0.0
382.795897327,0.4,0.0
382.805893439,0.4,0.0
382.816118574,0.4,0.0
382.825896664,0.4,0.0
382.835926652,0.0,0.0
382.845931264,0.4,0.0
382.855971643,0.0,0.0
382.865856861,0.4,0.0
382.875914616,0.0,0.0
382.885864601,0.4,0.0
382.895912839,0.4,0.0
382.905899701,0.0,0.0
382.915931439,0.4,0.0
382.925901425,0.4,0.0
382.935931414,0.4,0.0
382.945864149,0.4,0.0
382.956155909,0.4,0.0
382.965863873,0.0,0.0
382.975926503,0.4,0.0
382.985872847,0.0,0.0
382.995932102,0.4,0.0
383.005897713,0.4,0.0
383.015941076,0.0,0.0
383.025901187,0.4,0.0
383.035927424,0.0,0.0
383.04584966,0.8,0.0
383.055980041,0.4,0.0
383.06587001,0.0,0.0
383.075927639,0.4,0.0
383.085877,0.4,0.0
383.095940864,0.0,0.0
383.1059286,0.4,0.0
383.115953088,0.0,0.0
383.125901698,0.0,0.0
383.135943577,0.4,0.0
383.145882172,0.0,0.0
383.156002803,0.8,0.0
383.165889897,0.4,0.0
383.1759479,0.4,0.0
383.185900637,0.4,0.0
383.195946375,0.0,0.0
383.206123257,0.4,0.0
383.215961225,0.0,0.0
383.22590771,0.4,0.0
383.235972199,0.0,0.0
383.245825557,0.0,0.0
383.25600869,0.0,0.0
383.265887298,0.0,0.0
383.275948412,0.4,0.0
383.285897148,0.0,0.0
383.295953512,0.4,0.0
383.305951999,0.0,0.0
383.315968987,0.0,0.0
383.325901472,0.4,0.0
383.335958851,0.0,0.0
383.345897445,0.4,0.0
383.356018702,0.4,0.0
383.365907061,0.4,0.0
383.375960299,0.4,0.0
383.385920285,0.0,0.0
383.395964273,0.4,0.0
383.406121531,0.4,0.0
383.415983624,0.4,0.0
383.425931999,0.4,0.0
383.435979613,0.0,0.0
383.445913724,0.0,0.0
383.456191108,0.4,0.0
383.465915448,0.4,0.0
383.475976436,0.0,0.0
383.485923297,0.4,0.0
383.495969912,0.0,0.0
383.505968651,0.4,0.0
383.516198288,0.0,0.0
383.525931879,0.0,0.0
383.535979009,0.0,0.0
383.545917981,0.0,0.0
383.556035864,0.0,0.0
383.565922475,0.0,0.0
383.575984716,0.4,0.0
383.585928203,0.0,0.0
383.595985443,0.4,0.0
383.606125202,0.0,0.0
383.615998688,0.0,0.0
383.625933925,0.0,0.0
383.63599179,0.4,0.0
383.645938402,0.4,0.0
383.656053021,0.4,0.0
383.665942881,0.0,0.0
383.676002122,0.0,0.0
383.685942859,0.4,0.0
383.69599824,0.0,0.0
383.705992463,0.4,0.0
383.716017844,0.0,0.0
383.725953315,0.4,0.0
383.735997696,0.0,0.0
383.745938183,0.0,0.0
383.75605305,0.4,0.0
383.765942537,0.0,0.0
383.775995777,0.0,0.0
383.78594539,0.4,0.0
383.79600238,0.4,0.0
383.806126389,0.4,0.0
383.816132003,0.4,0.0
383.825962987,0.0,0.0
383.836027227,0.4,0.0
383.845960964,0.4,0.0
383.856066597,0.4,0.0
383.865951817,0.0,0.0
383.876019074,0.0,0.0
383.885971921,0.0,0.0
383.896019926,0.0,0.0
383.906018791,0.0,0.0
383.916037031,0.4,0.0
383.925973768,0.4,0.0
383.936023008,0.0,0.0
383.945962245,0.4,0.0
383.956077487,0.0,0.0
383.965957848,0.4,0.0
383.976218751,0.0,0.0
383.985962326,0.0,0.0
383.996020457,0.0,0.0
384.006130324,0.0,0.0
384.016034311,0.0,0.0
384.025981298,0.0,0.0
384.036026664,0.0,0.0
384.045966651,0.0,0.0
384.056085284,0.0,0.0
384.065967254,0.0,0.0
384.07603401,0.4,0.0
384.085977732,0.0,0.0
384.096034113,0.4,0.0
384.106032602,0.4,0.0
384.116055716,0.4,0.0
384.12599833,0.0,0.0
384.13604957,0.4,0.0
384.145985182,0.0,0.0
384.156098315,0.0,0.0
384.16598766,0.0,0.0
384.176046916,0.0,0.0
384.185992654,0.4,0.0
384.196049144,0.0,0.0
384.206136385,0.0,0.0
384.216056747,0.4,0.0
384.226000359,0.0,0.0
384.236049741,0.0,0.0
384.245983838,0.0,0.0
384.256102595,0.0,0.0
384.26599044,0.0,0.0
384.276047072,0.4,0.0
384.285995559,0.4,0.0
384.2960503,0.4,0.0
384.306044038,0.4,0.0
384.316065653,0.0,0.0
384.326009515,0.4,0.0
384.336062131,0.0,0.0
384.346000619,0.0,0.0
384.356123501,0.0,0.0
384.366009612,0.4,0.0
384.376067478,0.0,0.0
384.386015716,0.4,0.0
384.396065456,0.0,0.0
384.406140463,0.0,0.0
384.416077325,0.0,0.0
384.426023921,0.0,0.0
384.436079178,0.0,0.0
384.446004023,0.0,0.0
384.456119532,0.4,0.0
384.466005642,0.0,0.0
384.476256654,0.4,0.0
384.486021496,0.4,0.0
384.49625938,0.0,0.0
384.506065848,0.0,0.0
384.516258107,0.0,0.0
384.526029588,0.0,0.0
384.536261847,0.4,0.0
384.546017563,0.4,0.0
384.556257449,0.0,0.0
384.566016413,0.4,0.0
384.576082403,0.4,0.0
384.586030639,0.0,0.0
384.596088394,0.4,0.0
384.606136758,0.0,0.0
384.61610162,0.0,0.0
384.626051966,0.0,0.0
384.636102222,0.4,0.0
384.646030582,0.0,0.0
384.656155948,0.4,0.0
384.666038433,0.4,0.0
384.676086672,0.4,0.0
384.686037908,0.0,0.0
384.696087647,0.4,0.0
384.706089401,0.0,0.0
384.716102639,0.0,0.0
384.72605125,0.0,0.0
384.73609574,0.0,0.0
384.746036351,0.0,0.0
384.756152857,0.0,0.0
384.766039577,0.4,0.0
384.776095207,0.0,0.0
384.786048052,0.4,0.0
384.796098182,0.4,0.0
384.806145671,0.4,0.0
384.816140909,0.4,0.0
384.826067395,0.8,0.0
384.836133259,0.4,0.0
384.846068746,0.4,0.0
384.856171877,0.4,0.0
384.866058846,0.0,0.0
384.87611521,0.0,0.0
384.886065213,0.0,0.0
384.89686002,0.4,0.0
384.906114564,0.0,0.0
384.916128177,0.0,0.0
384.926066538,0.4,0.0
384.936113027,0.4,0.0
384.946053388,0.0,0.0
384.956172895,0.4,0.0
384.96605699,0.0,0.0
384.976111369,0.0,0.0
384.986061965,0.0,0.0
384.996282365,0.4,0.0
385.006143459,0.0,0.0
385.016134447,0.0,0.0
385.026076683,0.0,0.0
385.036125547,0.0,0.0
385.046062658,0.0,0.0
385.05618704,0.4,0.0
385.066085775,0.0,0.0
385.076132889,0.0,0.0
385.08608375,0.0,0.0
385.09613599,0.0,0.0
385.106139603,0.0,0.0
385.116153341,0.0,0.0
385.126103327,0.0,0.0
385.136151457,0.4,0.0
385.146079677,0.4,0.0
385.156188684,0.0,0.0
385.166078277,0.0,0.0
385.176135908,0.0,0.0
385.186081019,0.4,0.0
385.196146258,0.0,0.0
385.206134622,0.4,0.0
385.216154235,0.4,0.0
385.226102471,0.4,0.0
385.236147351,0.0,0.0
385.246085962,0.4,0.0
385.256201828,0.4,0.0
385.266092812,0.0,0.0
385.276146427,0.0,0.0
385.286097163,0.0,0.0
385.296155402,0.0,0.0
385.30616039,0.0,0.0
385.316181519,0.0,0.0
385.326116615,0.4,0.0
385.336165369,0.4,0.0
385.346108731,0.4,0.0
385.356222597,0.0,0.0
385.366107207,0.4,0.0
385.376168571,0.4,0.0
385.386119432,0.4,0.0
385.396165171,0.0,0.0
385.4061593,0.4,0.0
385.416175663,0.4,0.0
385.426121024,0.0,0.0
385.436167513,0.0,0.0
385.446104374,0.4,0.0
385.456218116,0.0,0.0
385.466110476,0.4,0.0
385.47616509,0.0,0.0
385.486113076,0.4,0.0
385.496323334,0.4,0.0
385.506311445,0.4,0.0
385.516325057,0.0,0.0
385.526126288,0.0,0.0
385.536322671,0.0,0.0
385.546126261,0.0,0.0
385.556329895,0.0,0.0
385.566129235,0.0,0.0
385.576325118,0.4,0.0
385.586165099,0.0,0.0
385.596214963,0.0,0.0
385.606189449,0.4,0.0
385.616195561,2.4000000000000004,0.0
385.626141046,3.2,0.0
385.636191409,5.2,0.0
385.646125769,7.6000000000000005,0.0
385.656243774,9.600000000000001,0.0
385.666127867,10.4,0.0
385.676188496,12.4,0.0
385.686136841,14.0,0.0
385.696184719,15.600000000000001,0.0
385.706187832,17.2,0.0
385.716201193,18.400000000000002,0.0
385.726145178,20.8,0.0
385.736198666,22.400000000000002,0.0
385.746133151,24.400000000000002,0.0
385.756249782,26.0,0.0
385.766145766,28.0,0.0
385.776200129,30.400000000000002,0.0
385.786149739,32.800000000000004,0.0
385.796204977,34.800000000000004,0.0
385.806233089,39.6,0.0
385.816242592,43.6,1.0
385.826171936,49.2,1.0
385.836255815,56.800000000000004,1.0
385.846162409,58.800000000000004,1.0
385.856264915,61.2,1.0
385.866150757,64.4,1.0
385.876211636,68.0,1.0
385.886186997,70.4,2.0
385.896203609,72.4,2.0
385.906204971,73.2,2.0
385.916229333,75.2,2.0
385.926172194,75.60000000000001,2.0
385.936218682,76.0,2.0
385.946156431,76.4,2.0
385.956307548,77.60000000000001,2.0
385.966160031,78.0,2.0
385.976244395,78.0,2.0
385.986161629,78.80000000000001,2.0
385.996216242,79.60000000000001,2.0
386.006354998,80.4,2.0
386.016341359,80.4,2.0
386.026357471,81.60000000000001,2.0
386.036232954,82.4,2.0
386.046356585,82.4,2.0
386.056286179,81.60000000000001,2.0
386.066359184,81.60000000000001,2.0
386.076239402,82.0,2.0
386.086181387,82.0,2.0
386.096230375,81.60000000000001,2.0
386.106230252,80.4,2.0
386.116248739,78.4,2.0
386.126196349,78.0,2.0
386.136242962,76.4,2.0
386.146184822,74.8,2.0
386.156289186,74.4,2.0
386.16617417,74.0,2.0
386.176230534,73.2,2.0
386.186181644,71.60000000000001,2.0
386.196233772,70.8,2.0
386.20623351,70.4,2.0
386.216254622,69.60000000000001,2.0
386.226194356,67.60000000000001,2.0
386.23627522,65.60000000000001,2.0
386.246182829,65.2,2.0
386.256303069,64.4,1.0
386.266192553,63.2,1.0
386.276248916,61.2,1.0
386.286199792,60.800000000000004,1.0
386.296260405,60.0,1.0
386.306258892,59.6,1.0
386.31627563,58.400000000000006,1.0
386.32621874,56.0,1.0
386.336299993,55.6,1.0
386.346200962,55.2,1.0
386.356316343,54.400000000000006,1.0
386.366235436,53.2,1.0
386.376260689,51.6,1.0
386.386205283,51.2,1.0
386.39618141,50.800000000000004,1.0
386.406259149,48.800000000000004,1.0
386.41637878,47.2,1.0
386.426368141,47.2,1.0
386.436383503,46.400000000000006,1.0
386.446204845,45.6,1.0
386.456386352,44.800000000000004,1.0
386.466211209,44.400000000000006,1.0
386.476384325,43.6,1.0
386.486215181,43.2,1.0
386.496448187,42.0,1.0
386.506274025,41.6,1.0
386.51628851,40.800000000000004,1.0
386.526240242,40.400000000000006,1.0
386.536286743,39.6,1.0
386.546224211,39.2,1.0
386.556340713,38.400000000000006,1.0
386.566223069,38.0,1.0
386.57628043,38.0,1.0
386.586257163,37.6,1.0
