Time,CAN2_MCM_C02_EngSpd_Cval_PT_t6,CAN2_MCM_C02_EngTrq_Cval_PT_t6
835.632327933,1308.32,482.40000000000055
835.642294074,1305.28,482.40000000000055
835.652316826,1304.64,482.40000000000055
835.662318486,1306.08,482.2000000000007
835.67240888,1304.32,482.40000000000055
835.682305395,1304.32,482.60000000000036
835.692323195,1307.04,482.2000000000007
835.70229579,1307.04,482.40000000000055
835.712328246,1307.3600000000001,482.2000000000007
835.722394437,1308.32,481.8000000000002
835.732305828,1308.64,481.60000000000036
835.742300392,1310.4,481.60000000000036
835.752330848,1312.64,481.40000000000055
835.762302506,1312.16,481.0
835.772428917,1311.52,480.60000000000036
835.782325198,1313.6000000000001,480.2000000000007
835.792309512,1314.56,480.0
835.802316812,1315.04,479.8000000000002
835.812337267,1315.84,479.40000000000055
835.822406364,1315.04,479.0
835.832333239,1314.08,478.60000000000036
835.842324913,1315.52,478.2000000000007
835.852310775,1316.8,477.8000000000002
835.862434577,1314.56,477.8000000000002
835.872445642,1313.92,477.40000000000055
835.882426096,1312.64,477.0
835.892425739,1314.4,477.0
835.902328223,1316.16,477.0
835.912432541,1313.28,476.8000000000002
835.922461105,1310.56,476.40000000000055
835.932434451,1312.16,476.0
835.942321137,1311.84,476.0
835.952536349,1309.76,475.60000000000036
835.962376503,1309.6000000000001,475.0
835.972434865,1308.64,474.60000000000036
835.982336037,1308.8,474.2000000000007
835.992359242,1310.56,473.8000000000002
836.002495514,1310.08,473.60000000000036
836.012335793,1308.8,473.0
836.02241261,1309.76,472.2000000000007
836.032514552,1311.04,471.8000000000002
836.042321955,1310.4,471.60000000000036
836.05236249,1312.8,471.0
836.062325756,1314.56,470.40000000000055
836.072447261,1313.92,470.2000000000007
836.082343558,1315.52,469.60000000000036
836.092332404,1318.08,469.0
836.102329453,1318.56,468.60000000000036
836.112363081,1319.3600000000001,468.0
836.122419818,1319.04,467.40000000000055
836.132357678,1318.56,467.0
836.142353243,1318.56,466.60000000000036
836.152338431,1317.6000000000001,466.2000000000007
836.162344465,1316.64,466.0
836.172412078,1317.28,465.60000000000036
836.182336672,1316.64,465.60000000000036
836.192335408,1314.56,465.40000000000055
836.20235388,1314.4,465.2000000000007
836.212348804,1316.16,465.0
836.222474543,1314.88,465.0
836.232368012,1314.08,464.60000000000036
836.242436343,1315.3600000000001,464.0
836.252355407,1315.52,463.8000000000002
836.262365049,1316.8,463.60000000000036
836.272448913,1316.8,462.8000000000002
836.282358866,1314.56,462.40000000000055
836.29236779,1315.52,461.8000000000002
836.302339901,1317.92,461.2000000000007
836.31237542,1315.84,461.0
836.322448579,1316.16,460.40000000000055
836.332359813,1317.6000000000001,459.60000000000036
836.342344971,1316.64,459.40000000000055
836.352379146,1316.8,459.0
836.3623461,1318.08,458.40000000000055
836.372466918,1317.92,458.2000000000007
836.38246267,1317.92,457.60000000000036
836.392464016,1319.3600000000001,457.0
836.402460283,1319.3600000000001,456.8000000000002
836.41239055,1319.04,456.40000000000055
836.422465163,1320.32,455.8000000000002
836.432382647,1319.52,455.2000000000007
836.442467585,1320.16,454.8000000000002
836.452353269,1321.92,454.0
836.462463895,1321.6000000000001,453.60000000000036
836.472452315,1321.6000000000001,453.0
836.482355701,1323.04,452.40000000000055
836.492359856,1322.4,452.0
836.502379855,1321.28,451.40000000000055
836.512355416,1320.8,450.8000000000002
836.522493668,1320.32,450.40000000000055
836.532397618,1321.28,450.0
